Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3610658,Vegetables for human consumption - Lettuces - Total,2311.91,*,2183.34,*,101,Capital Region
3610658,Vegetables for human consumption - Lettuces - Total,161802.2,**,152804.21,**,102,Central Coast
3610658,Vegetables for human consumption - Lettuces - Total,1269312.83,,1198724.99,,103,Central West
3610658,Vegetables for human consumption - Lettuces - Total,625.75,**,590.96,**,107,Illawarra
3610658,Vegetables for human consumption - Lettuces - Total,818367.49,,772857.2,,109,Murray
3610658,Vegetables for human consumption - Lettuces - Total,1055292.24,**,996606.31,**,112,Richmond - Tweed
3610658,Vegetables for human consumption - Lettuces - Total,428434.66,*,404608.96,*,113,Riverina
3610658,Vegetables for human consumption - Lettuces - Total,7969.82,*,7526.61,*,114,Southern Highlands and Shoalhaven
3610658,Vegetables for human consumption - Lettuces - Total,3794365.02,**,3583356.34,**,115,Sydney - Baulkham Hills and Hawkesbury
3610658,Vegetables for human consumption - Lettuces - Total,2786057.17,**,2631121.57,**,123,Sydney - Outer South West
3610658,Vegetables for human consumption - Lettuces - Total,1310200.95,**,1237339.28,**,124,Sydney - Outer West and Blue Mountains
3610658,Vegetables for human consumption - Lettuces - Total,2937599.8,**,2774236.75,**,127,Sydney - South West
3610658,Vegetables for human consumption - Lettuces - Total,608.67,*,503.2,*,201,Ballarat
3610658,Vegetables for human consumption - Lettuces - Total,6569744.48,,5431337.46,,203,Geelong
3610658,Vegetables for human consumption - Lettuces - Total,132772.41,*,109765.58,*,204,Hume
3610658,Vegetables for human consumption - Lettuces - Total,38980646.81,,32226070.29,,205,Latrobe - Gippsland
3610658,Vegetables for human consumption - Lettuces - Total,10624629.84,,8783591.24,,212,Melbourne - South East
3610658,Vegetables for human consumption - Lettuces - Total,15565289.79,^,12868132.36,^,213,Melbourne - West
3610658,Vegetables for human consumption - Lettuces - Total,15423856.6,,12751206.75,,214,Mornington Peninsula
3610658,Vegetables for human consumption - Lettuces - Total,7091839.48,,5862963.7,,215,North West
3610658,Vegetables for human consumption - Lettuces - Total,50811.57,*,42006.93,*,216,Shepparton
3610658,Vegetables for human consumption - Lettuces - Total,961759.42,,781527.86,,301,Brisbane - East
3610658,Vegetables for human consumption - Lettuces - Total,2238933.1,*,1819362.06,*,303,Brisbane - South
3610658,Vegetables for human consumption - Lettuces - Total,,,,,307,Darling Downs - Maranoa
3610658,Vegetables for human consumption - Lettuces - Total,,,,,309,Gold Coast
3610658,Vegetables for human consumption - Lettuces - Total,,,,,310,Ipswich
3610658,Vegetables for human consumption - Lettuces - Total,125901.23,**,102307.63,**,313,Moreton Bay - North
3610658,Vegetables for human consumption - Lettuces - Total,89915.62,**,73065.63,**,316,Sunshine Coast
3610658,Vegetables for human consumption - Lettuces - Total,39699656.66,,32260030.07,,317,Toowoomba
3610658,Vegetables for human consumption - Lettuces - Total,4069305.58,,3306726.84,,319,Wide Bay
3610658,Vegetables for human consumption - Lettuces - Total,3784.12,*,3178.09,*,401,Adelaide - Central and Hills
3610658,Vegetables for human consumption - Lettuces - Total,3165129.28,*,2658227.66,*,402,Adelaide - North
3610658,Vegetables for human consumption - Lettuces - Total,326490.13,,274202.1,,405,Barossa - Yorke - Mid North
3610658,Vegetables for human consumption - Lettuces - Total,7698214.13,,6465330.15,,407,South Australia - South East
3610658,Vegetables for human consumption - Lettuces - Total,4827833.58,*,4016401.77,*,501,Bunbury
3610658,Vegetables for human consumption - Lettuces - Total,1612722.54,,1341666.31,,505,Perth - North West
3610658,Vegetables for human consumption - Lettuces - Total,2739187.29,^,2278801.97,^,506,Perth - South East
3610658,Vegetables for human consumption - Lettuces - Total,16014521.51,,13322901.77,,509,Western Australia - Wheat Belt
3610658,Vegetables for human consumption - Lettuces - Total,1305875.28,^,1089864.96,^,601,Hobart
3610658,Vegetables for human consumption - Lettuces - Total,14646.5,**,11866,**,702,Northern Territory - Outback
