Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRMR_Code,NRMR name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
3606758,Vegetables for human consumption - Peas - Green - Fresh market,289887.74,**,250843.88,**,Vegetables for human consumption,Fresh market,103,Greater Sydney,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,196529.55,**,170059.75,**,Vegetables for human consumption,Fresh market,104,Hunter,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,8484.85,**,7342.06,**,Vegetables for human consumption,Fresh market,106,North Coast,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,6320.07,*,5468.85,*,Vegetables for human consumption,Fresh market,111,South East NSW,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,17925.49,**,15702.43,**,Vegetables for human consumption,Fresh market,201,Corangamite,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,1344879.35,^,1178091.52,^,Vegetables for human consumption,Fresh market,202,East Gippsland,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,70003.97,**,61322.3,**,Vegetables for human consumption,Fresh market,204,Goulburn Broken,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,722500.16,*,632897.89,*,Vegetables for human consumption,Fresh market,205,Mallee,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,1379921.92,,1208788.21,,Vegetables for human consumption,Fresh market,208,Port Phillip and Western Port,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,6203236.6,*,5433930.13,*,Vegetables for human consumption,Fresh market,209,West Gippsland,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,3120508.35,*,2731130.4,*,Vegetables for human consumption,Fresh market,301,Burnett Mary,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,25697.53,,22490.98,,Vegetables for human consumption,Fresh market,308,Northern Gulf,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,63519.82,^,55593.8,^,Vegetables for human consumption,Fresh market,309,Queensland Murray Darling Basin,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,208303.85,*,182311.63,*,Vegetables for human consumption,Fresh market,311,South East Queensland,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,11460.2,**,10037.33,**,Vegetables for human consumption,Fresh market,407,South Australian Murray Darling Basin,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,612588,*,536921.88,*,Vegetables for human consumption,Fresh market,602,North,,,
3606758,Vegetables for human consumption - Peas - Green - Fresh market,3595,,3150.95,,Vegetables for human consumption,Fresh market,603,South,,,
