Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRMR_Code,NRMR name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
3601858,Vegetables for human consumption - Brussels sprouts,35569.14,^,32012.23,^,Vegetables for human consumption,Brussels sprouts,101,Central Tablelands,,,
3601858,Vegetables for human consumption - Brussels sprouts,2289.68,*,2060.71,*,Vegetables for human consumption,Brussels sprouts,111,South East NSW,,,
3601858,Vegetables for human consumption - Brussels sprouts,14795.25,**,13504.91,**,Vegetables for human consumption,Brussels sprouts,201,Corangamite,,,
3601858,Vegetables for human consumption - Brussels sprouts,3823692.36,,3490215.56,,Vegetables for human consumption,Brussels sprouts,208,Port Phillip and Western Port,,,
3601858,Vegetables for human consumption - Brussels sprouts,29317.48,**,26760.61,**,Vegetables for human consumption,Brussels sprouts,209,West Gippsland,,,
3601858,Vegetables for human consumption - Brussels sprouts,925479.22,*,836635.96,*,Vegetables for human consumption,Brussels sprouts,301,Burnett Mary,,,
3601858,Vegetables for human consumption - Brussels sprouts,837967.48,,757525.08,,Vegetables for human consumption,Brussels sprouts,309,Queensland Murray Darling Basin,,,
3601858,Vegetables for human consumption - Brussels sprouts,17852371.37,,16087725.24,,Vegetables for human consumption,Brussels sprouts,407,South Australian Murray Darling Basin,,,
3601858,Vegetables for human consumption - Brussels sprouts,761.22,,750.48,,Vegetables for human consumption,Brussels sprouts,505,South Coast,,,
3601858,Vegetables for human consumption - Brussels sprouts,960466.21,**,947468.43,**,Vegetables for human consumption,Brussels sprouts,601,Cradle Coast,,,
