Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3614058,Vegetables for human consumption - Melons,4691385.45,,4006966.15,,101,Central Tablelands
3614058,Vegetables for human consumption - Melons,9109309.45,,7780365.74,,102,Central West
3614058,Vegetables for human consumption - Melons,1098884.86,**,938570.17,**,103,Greater Sydney
3614058,Vegetables for human consumption - Melons,552103.07,**,471557.57,**,105,Murray
3614058,Vegetables for human consumption - Melons,504856.46,**,431203.69,**,106,North Coast
3614058,Vegetables for human consumption - Melons,37521516.68,,32047557.98,,110,Riverina
3614058,Vegetables for human consumption - Melons,1066.5,*,910.91,*,111,South East NSW
3614058,Vegetables for human consumption - Melons,29452848.86,*,25156016.2,*,112,Western
3614058,Vegetables for human consumption - Melons,954.68,**,814.47,**,204,Goulburn Broken
3614058,Vegetables for human consumption - Melons,4076552.54,*,3477854.04,*,205,Mallee
3614058,Vegetables for human consumption - Melons,4113.88,*,3509.7,*,206,North Central
3614058,Vegetables for human consumption - Melons,14356883.92,^,12247782.16,^,301,Burnett Mary
3614058,Vegetables for human consumption - Melons,120657.15,,102931.98,,302,Cape York
3614058,Vegetables for human consumption - Melons,5550684.02,*,4735259.34,*,303,Condamine
3614058,Vegetables for human consumption - Melons,7638812.42,**,6516630.7,**,304,Cooperative Management Area
3614058,Vegetables for human consumption - Melons,2856886.28,,2437194.66,,306,Fitzroy Basin
3614058,Vegetables for human consumption - Melons,30084585.82,^,25665001.92,^,307,North Queensland Dry Tropics
3614058,Vegetables for human consumption - Melons,1237249.97,*,1055491.44,*,309,Queensland Murray Darling Basin
3614058,Vegetables for human consumption - Melons,1459228.45,^,1244860.11,^,310,Reef Catchments
3614058,Vegetables for human consumption - Melons,3618516.35,,3086937.26,,311,South East Queensland
3614058,Vegetables for human consumption - Melons,479014.35,**,408644.63,**,314,Terrain NRM
3614058,Vegetables for human consumption - Melons,5927664.1,,5072918.58,,407,South Australian Murray Darling Basin
3614058,Vegetables for human consumption - Melons,433706,,376410.05,,501,Northern Agricultural
3614058,Vegetables for human consumption - Melons,2711777.46,,2353530.44,,502,Peel-Harvey
3614058,Vegetables for human consumption - Melons,1390569.31,,1206864.22,,503,Perth
3614058,Vegetables for human consumption - Melons,18437354.15,,16001635.37,,504,Rangelands
3614058,Vegetables for human consumption - Melons,1245757.87,**,1081183.51,**,506,South West
3614058,Vegetables for human consumption - Melons,36189616.69,,30932712.64,,701,Northern Territory
