Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
AGLANDLLVAHAMNG_F,Agricultural land vacated - Use of land after vacation - Mining - Area of land leased out or vacated (ha),np,0,,0,9991,New South Wales
AGLANDLLVAHAMNG_F,Agricultural land vacated - Use of land after vacation - Mining - Area of land leased out or vacated (ha),np,0,,0,9993,Queensland
AGLANDLLVAHAMNG_F,Agricultural land vacated - Use of land after vacation - Mining - Area of land leased out or vacated (ha),np,0,,0,9995,Western Australia
AGLANDLLVAHAMNG_F,Agricultural land vacated - Use of land after vacation - Mining - Area of land leased out or vacated (ha),np,0,,0,9991,Australian Capital Territory
