Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
9017959,Livestock products - Total,184654980.4,^,176237598.2,^,101,Central Tablelands
9017959,Livestock products - Total,295808785.9,,285200607.5,,102,Central West
9017959,Livestock products - Total,85582200.17,^,75509250.49,,103,Greater Sydney
9017959,Livestock products - Total,204532367,^,195142618.1,^,104,Hunter
9017959,Livestock products - Total,268433781.5,,261407249.2,,105,Murray
9017959,Livestock products - Total,110867716.2,*,110346342.3,*,106,North Coast
9017959,Livestock products - Total,110082393.9,^,102264221.7,^,108,North West NSW
9017959,Livestock products - Total,101449619.1,,97230548.71,,109,Northern Tablelands
9017959,Livestock products - Total,368919060.5,,349328828.4,,110,Riverina
9017959,Livestock products - Total,283445964.6,,275848163.3,,111,South East NSW
9017959,Livestock products - Total,121785039.3,,116926485.9,,112,Western
9017959,Livestock products - Total,611167413.2,,601883613.1,,201,Corangamite
9017959,Livestock products - Total,49256543.98,^,48828700.52,^,202,East Gippsland
9017959,Livestock products - Total,908103230.3,,897550572.8,,203,Glenelg Hopkins
9017959,Livestock products - Total,804252879.8,^,792594686.8,^,204,Goulburn Broken
9017959,Livestock products - Total,55143574.92,^,53844502.28,^,205,Mallee
9017959,Livestock products - Total,529355257.6,,520452796.7,,206,North Central
9017959,Livestock products - Total,99434605.61,^,98783144.44,^,207,North East
9017959,Livestock products - Total,292470643.9,^,282024147.6,^,208,Port Phillip and Western Port
9017959,Livestock products - Total,644307238.9,,642871750.4,,209,West Gippsland
9017959,Livestock products - Total,241184910.7,,234508773.6,,210,Wimmera
9017959,Livestock products - Total,68435130.56,^,68431786.8,^,301,Burnett Mary
9017959,Livestock products - Total,264473484.5,,257661265.8,,303,Condamine
9017959,Livestock products - Total,1377.54,**,1325.59,**,304,Cooperative Management Area
9017959,Livestock products - Total,32395176.64,^,31173564.85,^,305,Desert Channels
9017959,Livestock products - Total,2213982.69,**,2209148.71,**,306,Fitzroy Basin
9017959,Livestock products - Total,10563194.72,^,10288204.18,^,307,North Queensland Dry Tropics
9017959,Livestock products - Total,106407.76,**,102395.15,**,308,Northern Gulf
9017959,Livestock products - Total,39079240.84,^,37698667.31,^,309,Queensland Murray Darling Basin
9017959,Livestock products - Total,941783.03,**,941621.93,**,310,Reef Catchments
9017959,Livestock products - Total,77493109.88,^,76949020.13,^,311,South East Queensland
9017959,Livestock products - Total,24481303.54,^,23595327.43,^,312,South West Queensland
9017959,Livestock products - Total,2633838.58,**,2534517.37,**,313,Southern Gulf
9017959,Livestock products - Total,30524655.43,^,30517685.67,^,314,Terrain NRM
9017959,Livestock products - Total,85072583.77,^,81492361.99,^,401,Adelaide and Mount Lofty Ranges
9017959,Livestock products - Total,1222484.06,,1180357.41,,402,Alinytjara Wilurara
9017959,Livestock products - Total,78610508.53,,75901600.36,,403,Eyre Peninsula
9017959,Livestock products - Total,31035522.71,,29757550.39,,404,Kangaroo Island
9017959,Livestock products - Total,141783909.8,,135202125.3,,405,Northern and Yorke
9017959,Livestock products - Total,40252023.06,,38864943.45,,406,South Australian Arid Lands
9017959,Livestock products - Total,174886907.1,^,170694117.4,^,407,South Australian Murray Darling Basin
9017959,Livestock products - Total,282424272.5,,275950853,,408,South East
9017959,Livestock products - Total,155688527.1,,146097859.2,,501,Northern Agricultural
9017959,Livestock products - Total,93827545.91,,91346715.19,,502,Peel-Harvey
9017959,Livestock products - Total,18856374.13,^,16692695.92,^,503,Perth
9017959,Livestock products - Total,10293387.3,^,9967946.98,^,504,Rangelands
9017959,Livestock products - Total,256582220.3,,248832164,,505,South Coast
9017959,Livestock products - Total,433000098.4,,424061085.5,,506,South West
9017959,Livestock products - Total,255945034.6,,255845599.8,,601,Cradle Coast
9017959,Livestock products - Total,235619175.5,^,232926648.2,^,602,North
9017959,Livestock products - Total,69846524.76,,67735616.79,,603,South
9017959,Livestock products - Total,1907863.59,*,1787323.31,*,801,ACT
