Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
9200258,Livestock products - Milk,23881551.97,**,23881551.97,**,101,Central Tablelands
9200258,Livestock products - Milk,31066894.33,^,31066894.33,^,102,Central West
9200258,Livestock products - Milk,15404358.79,,15404358.79,,103,Greater Sydney
9200258,Livestock products - Milk,134190976.6,^,134190976.6,^,104,Hunter
9200258,Livestock products - Milk,105348163.4,^,105348163.4,^,105,Murray
9200258,Livestock products - Milk,107182726.4,*,107182726.4,*,106,North Coast
9200258,Livestock products - Milk,17493209.75,**,17493209.75,**,108,North West NSW
9200258,Livestock products - Milk,546077.29,**,546077.29,**,109,Northern Tablelands
9200258,Livestock products - Milk,25636694.04,**,25636694.04,**,110,Riverina
9200258,Livestock products - Milk,104940393.4,^,104940393.4,^,111,South East NSW
9200258,Livestock products - Milk,532263.57,**,532263.57,**,112,Western
9200258,Livestock products - Milk,423262180,^,423262180,^,201,Corangamite
9200258,Livestock products - Milk,31095266.94,^,31095266.94,^,202,East Gippsland
9200258,Livestock products - Milk,461184935.2,^,461184935.2,^,203,Glenelg Hopkins
9200258,Livestock products - Milk,584593200.2,^,584593200.2,^,204,Goulburn Broken
9200258,Livestock products - Milk,247446055.7,^,247446055.7,^,206,North Central
9200258,Livestock products - Milk,71781111,^,71781111,^,207,North East
9200258,Livestock products - Milk,208376992.4,^,208376992.4,^,208,Port Phillip and Western Port
9200258,Livestock products - Milk,605701923.1,,605701923.1,,209,West Gippsland
9200258,Livestock products - Milk,1159028.28,,1159028.28,,210,Wimmera
9200258,Livestock products - Milk,68346459.52,^,68346459.52,^,301,Burnett Mary
9200258,Livestock products - Milk,61519538.25,^,61519538.25,^,303,Condamine
9200258,Livestock products - Milk,2085793.17,**,2085793.17,**,306,Fitzroy Basin
9200258,Livestock products - Milk,2372779.97,**,2372779.97,**,307,North Queensland Dry Tropics
9200258,Livestock products - Milk,2468654.76,^,2468654.76,^,309,Queensland Murray Darling Basin
9200258,Livestock products - Milk,937510.81,**,937510.81,**,310,Reef Catchments
9200258,Livestock products - Milk,61259957.25,^,61259957.25,^,311,South East Queensland
9200258,Livestock products - Milk,986644.37,**,986644.37,**,312,South West Queensland
9200258,Livestock products - Milk,30316666.59,^,30316666.59,^,314,Terrain NRM
9200258,Livestock products - Milk,40128185.28,^,40128185.28,^,401,Adelaide and Mount Lofty Ranges
9200258,Livestock products - Milk,4333550.17,**,4333550.17,**,405,Northern and Yorke
9200258,Livestock products - Milk,75856779.84,*,75856779.84,*,407,South Australian Murray Darling Basin
9200258,Livestock products - Milk,96374831.83,^,96374831.83,^,408,South East
9200258,Livestock products - Milk,23387354.77,,23387354.77,,502,Peel-Harvey
9200258,Livestock products - Milk,11454848.25,*,11454848.25,*,505,South Coast
9200258,Livestock products - Milk,157391695.3,^,157391695.3,^,506,South West
9200258,Livestock products - Milk,252258494.5,,252258494.5,,601,Cradle Coast
9200258,Livestock products - Milk,168204190.2,^,168204190.2,^,602,North
9200258,Livestock products - Milk,9012668.79,*,9012668.79,*,603,South
