Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),203444.88,**,170986.63,**,101,Capital Region
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),3820022.01,^,3210563.3,^,102,Central Coast
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),16578.44,**,13933.46,**,103,Central West
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),46520.08,**,39098.12,**,104,Coffs Harbour - Grafton
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),6234.6,**,5239.91,**,107,Illawarra
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),5929475.83,**,4983468.02,**,108,Mid North Coast
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),31270482.34,,26281488.1,,110,New England and North West
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),71173.82,**,59818.52,**,112,Richmond - Tweed
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),137817.5,**,115829.65,**,114,Southern Highlands and Shoalhaven
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),856604.65,**,719939.17,**,115,Sydney - Baulkham Hills and Hawkesbury
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),1424294.25,**,1197057.72,**,123,Sydney - Outer South West
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),8122874.55,**,6826924.78,**,127,Sydney - South West
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),587476.33,*,500525.06,*,202,Bendigo
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),2947136.91,**,2510936.68,**,203,Geelong
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),11622949.06,**,9902658.08,**,204,Hume
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),19796473.73,,16866434.62,,205,Latrobe - Gippsland
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),1076555.28,**,917216.35,**,208,Melbourne - Inner South
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),14095297.57,**,12009078.9,**,211,Melbourne - Outer East
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),206023.49,*,175530.34,*,212,Melbourne - South East
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),22471.38,*,19145.43,*,214,Mornington Peninsula
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),45042.87,**,38376.16,**,215,North West
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),134314397.5,^,114434774.3,^,216,Shepparton
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),21334261.45,,17828625.03,,307,Darling Downs - Maranoa
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),17613.8,**,14719.51,**,308,Central Queensland
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),17965095.64,,15013079.06,,310,Ipswich
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),63296133.12,,52895340.48,,312,Mackay - Isaac - Whitsunday
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),598136.13,,499850.66,,316,Sunshine Coast
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),12230161.25,^,10220506.55,^,317,Toowoomba
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),33895.09,**,28325.47,**,318,Townsville
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),49509693.85,^,41374282.82,^,319,Wide Bay
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),30720.08,**,26405.25,**,401,Adelaide - Central and Hills
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),75670221.72,*,65041848.87,*,402,Adelaide - North
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),28847114.58,,24795350.46,,405,Barossa - Yorke - Mid North
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),633447.78,*,544475.93,*,407,South Australia - South East
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,,,501,Bunbury
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,,,502,Mandurah
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,,,505,Perth - North West
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),107303.37,^,91386.83,^,509,Western Australia - Wheat Belt
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),7675044.73,**,6536588.91,**,511,Western Australia - Outback (South)
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),165692.33,*,141132,*,602,Launceston and North East
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,,,604,West and North West
3612558,Vegetables for human consumption - Tomatoes - Fresh market (outdoor and undercover),,,,,701,Darwin
