Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3630016,Vegetables for human consumption - All other vegetables n.e.c.,8229474.23,^,6995053.1,^,101,Central Tablelands
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,102,Central West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,76176952.18,*,64750409.36,*,103,Greater Sydney
3630016,Vegetables for human consumption - All other vegetables n.e.c.,388464.38,*,330194.72,*,104,Hunter
3630016,Vegetables for human consumption - All other vegetables n.e.c.,2600109.68,**,2210093.23,**,105,Murray
3630016,Vegetables for human consumption - All other vegetables n.e.c.,17217973.12,*,14635277.16,*,106,North Coast
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,108,North West NSW
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,109,Northern Tablelands
3630016,Vegetables for human consumption - All other vegetables n.e.c.,14613082.12,^,12421119.8,^,110,Riverina
3630016,Vegetables for human consumption - All other vegetables n.e.c.,4078679.29,*,3466877.4,*,111,South East NSW
3630016,Vegetables for human consumption - All other vegetables n.e.c.,7921245.86,*,6733058.98,*,112,Western
3630016,Vegetables for human consumption - All other vegetables n.e.c.,6772523.53,**,5756645,**,201,Corangamite
3630016,Vegetables for human consumption - All other vegetables n.e.c.,20818395.24,,17695635.96,,202,East Gippsland
3630016,Vegetables for human consumption - All other vegetables n.e.c.,1665163,**,1415388.55,**,203,Glenelg Hopkins
3630016,Vegetables for human consumption - All other vegetables n.e.c.,17331882.99,^,14732100.54,^,204,Goulburn Broken
3630016,Vegetables for human consumption - All other vegetables n.e.c.,18710396.49,^,15903837.02,^,205,Mallee
3630016,Vegetables for human consumption - All other vegetables n.e.c.,9930438.25,^,8440872.51,^,206,North Central
3630016,Vegetables for human consumption - All other vegetables n.e.c.,505204.2,*,429423.57,*,207,North East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,209520579.9,,178092492.9,,208,Port Phillip and Western Port
3630016,Vegetables for human consumption - All other vegetables n.e.c.,723285.44,^,614792.62,^,209,West Gippsland
3630016,Vegetables for human consumption - All other vegetables n.e.c.,141474528.2,,120253349,,301,Burnett Mary
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,302,Cape York
3630016,Vegetables for human consumption - All other vegetables n.e.c.,8278424.31,^,7036660.66,^,303,Condamine
3630016,Vegetables for human consumption - All other vegetables n.e.c.,29579719.55,*,25142761.62,*,306,Fitzroy Basin
3630016,Vegetables for human consumption - All other vegetables n.e.c.,31576676.52,,26840175.04,,307,North Queensland Dry Tropics
3630016,Vegetables for human consumption - All other vegetables n.e.c.,2489412.52,**,2116000.64,**,308,Northern Gulf
3630016,Vegetables for human consumption - All other vegetables n.e.c.,26378276.88,,22421535.34,,309,Queensland Murray Darling Basin
3630016,Vegetables for human consumption - All other vegetables n.e.c.,4626570.84,,3932585.21,,310,Reef Catchments
3630016,Vegetables for human consumption - All other vegetables n.e.c.,104958993.6,^,89215144.52,^,311,South East Queensland
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,314,Terrain NRM
3630016,Vegetables for human consumption - All other vegetables n.e.c.,26555026.59,*,22571772.6,*,401,Adelaide and Mount Lofty Ranges
3630016,Vegetables for human consumption - All other vegetables n.e.c.,228359.27,**,194105.38,**,405,Northern and Yorke
3630016,Vegetables for human consumption - All other vegetables n.e.c.,5169762,,4394297.7,,407,South Australian Murray Darling Basin
3630016,Vegetables for human consumption - All other vegetables n.e.c.,323815.4,*,275243.09,*,408,South East
3630016,Vegetables for human consumption - All other vegetables n.e.c.,15506788.96,*,13180770.61,*,501,Northern Agricultural
3630016,Vegetables for human consumption - All other vegetables n.e.c.,5560713.81,^,4726606.73,^,502,Peel-Harvey
3630016,Vegetables for human consumption - All other vegetables n.e.c.,10049793.94,^,8542324.85,^,503,Perth
3630016,Vegetables for human consumption - All other vegetables n.e.c.,3456094.08,*,2937679.97,*,504,Rangelands
3630016,Vegetables for human consumption - All other vegetables n.e.c.,928287.59,^,789044.45,^,505,South Coast
3630016,Vegetables for human consumption - All other vegetables n.e.c.,,,,,506,South West
3630016,Vegetables for human consumption - All other vegetables n.e.c.,4073308.93,^,3462312.59,^,601,Cradle Coast
3630016,Vegetables for human consumption - All other vegetables n.e.c.,8118925.97,^,6901087.08,^,602,North
3630016,Vegetables for human consumption - All other vegetables n.e.c.,9492046.66,^,8068239.66,^,603,South
3630016,Vegetables for human consumption - All other vegetables n.e.c.,13770200.01,,11704670,,701,Northern Territory
