Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3611758,Vegetables for human consumption - Sweet corn,3862131.58,,3130712.27,,101,Central Tablelands
3611758,Vegetables for human consumption - Sweet corn,5610525.95,*,4547991.71,*,102,Central West
3611758,Vegetables for human consumption - Sweet corn,350950.67,*,284486.83,*,103,Greater Sydney
3611758,Vegetables for human consumption - Sweet corn,4521.72,**,3665.39,**,104,Hunter
3611758,Vegetables for human consumption - Sweet corn,10794.82,**,8750.48,**,106,North Coast
3611758,Vegetables for human consumption - Sweet corn,573282.03,**,464712.57,**,109,Northern Tablelands
3611758,Vegetables for human consumption - Sweet corn,4948.46,**,4011.31,**,111,South East NSW
3611758,Vegetables for human consumption - Sweet corn,15427881.55,,10006889.02,,202,East Gippsland
3611758,Vegetables for human consumption - Sweet corn,14746415.87,,9564874.25,,204,Goulburn Broken
3611758,Vegetables for human consumption - Sweet corn,2860.24,**,1855.22,**,205,Mallee
3611758,Vegetables for human consumption - Sweet corn,620852.16,*,402699.4,*,207,North East
3611758,Vegetables for human consumption - Sweet corn,490935.16,*,318432.16,*,208,Port Phillip and Western Port
3611758,Vegetables for human consumption - Sweet corn,1823495.87,,1182762.57,,209,West Gippsland
3611758,Vegetables for human consumption - Sweet corn,19888.01,**,12892.06,**,301,Burnett Mary
3611758,Vegetables for human consumption - Sweet corn,9211.65,**,5971.29,**,306,Fitzroy Basin
3611758,Vegetables for human consumption - Sweet corn,15366508.1,^,9961072.24,^,307,North Queensland Dry Tropics
3611758,Vegetables for human consumption - Sweet corn,469218.88,,304163,,308,Northern Gulf
3611758,Vegetables for human consumption - Sweet corn,66305281.08,,42981247.95,,311,South East Queensland
3611758,Vegetables for human consumption - Sweet corn,6023.46,**,3904.6,**,314,Terrain NRM
3611758,Vegetables for human consumption - Sweet corn,2003.9,,1332.94,,405,Northern and Yorke
3611758,Vegetables for human consumption - Sweet corn,168181.5,,114266.72,,501,Northern Agricultural
3611758,Vegetables for human consumption - Sweet corn,,,,,502,Peel-Harvey
3611758,Vegetables for human consumption - Sweet corn,,,,,504,Rangelands
3611758,Vegetables for human consumption - Sweet corn,94253.41,^,64038.13,^,505,South Coast
3611758,Vegetables for human consumption - Sweet corn,,,,,601,Cradle Coast
