Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"6,346",,240,,9991,New South Wales
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"9,541",,300,,9992,Victoria
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"21,426",,443,0,9993,Queensland
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"3,150",,115,,9994,South Australia
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"9,840",,59,,9995,Western Australia
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),587,,37,,9996,Tasmania
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),157,,11,,9997,Northern Territory
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"6,346",,240,,9991,Australian Capital Territory
