Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4205558,Fruit and nuts - Stone fruit - Nectarines,29805.42,**,25448.86,**,Fruit and nuts,Nectarines,101,Capital Region,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,732355.95,**,625309.96,**,Fruit and nuts,Nectarines,102,Central Coast,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,205550.11,,175505.54,,Fruit and nuts,Nectarines,103,Central West,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,16977.85,,14496.26,,Fruit and nuts,Nectarines,105,Far West and Orana,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,102962.14,*,87912.51,*,Fruit and nuts,Nectarines,107,Illawarra,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,11755.67,**,10037.38,**,Fruit and nuts,Nectarines,108,Mid North Coast,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,2181174.28,,1862359.41,,Fruit and nuts,Nectarines,109,Murray,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,60033.6,*,51258.69,*,Fruit and nuts,Nectarines,110,New England and North West,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,233359.45,*,199250.09,*,Fruit and nuts,Nectarines,112,Richmond - Tweed,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,64656.41,*,55205.8,*,Fruit and nuts,Nectarines,114,Southern Highlands and Shoalhaven,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,1471880.24,^,1256740.48,^,Fruit and nuts,Nectarines,115,Sydney - Baulkham Hills and Hawkesbury,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,67286.92,*,57451.82,*,Fruit and nuts,Nectarines,123,Sydney - Outer South West,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,115737.8,*,98820.8,*,Fruit and nuts,Nectarines,124,Sydney - Outer West and Blue Mountains,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,2011.87,**,1706.35,**,Fruit and nuts,Nectarines,203,Geelong,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,1325.76,*,1124.43,*,Fruit and nuts,Nectarines,204,Hume,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,13709.44,**,11627.55,**,Fruit and nuts,Nectarines,205,Latrobe - Gippsland,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,747.24,**,633.76,**,Fruit and nuts,Nectarines,209,Melbourne - North East,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,298894.23,**,253504.65,**,Fruit and nuts,Nectarines,211,Melbourne - Outer East,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,8966.83,**,7605.14,**,Fruit and nuts,Nectarines,213,Melbourne - West,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,797.55,**,676.44,**,Fruit and nuts,Nectarines,214,Mornington Peninsula,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,57684363,,48924511.41,,Fruit and nuts,Nectarines,215,North West,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,25833719.16,^,21910653.46,^,Fruit and nuts,Nectarines,216,Shepparton,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,1307458.38,^,1081292.27,^,Fruit and nuts,Nectarines,307,Darling Downs - Maranoa,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,112820.12,,93304.33,,Fruit and nuts,Nectarines,317,Toowoomba,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,341528.82,,282450.65,,Fruit and nuts,Nectarines,319,Wide Bay,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,15953.67,**,13453.24,**,Fruit and nuts,Nectarines,401,Adelaide - Central and Hills,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,6735702.01,^,5680008.9,^,Fruit and nuts,Nectarines,407,South Australia - South East,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,4925741.91,,4192948.21,,Fruit and nuts,Nectarines,501,Bunbury,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,6566716.58,*,5589798.05,*,Fruit and nuts,Nectarines,506,Perth - South East,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,588427.11,,500887.87,,Fruit and nuts,Nectarines,509,Western Australia - Wheat Belt,,,
4205558,Fruit and nuts - Stone fruit - Nectarines,577.54,**,483.56,**,Fruit and nuts,Nectarines,601,Hobart,,,
