Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4204158,Fruit and nuts - Orchard fruit - Avocados,1606521.54,*,1369196.31,*,Fruit and nuts,Avocados,102,Central Coast,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,629798.04,**,536760.4,**,Fruit and nuts,Avocados,104,Coffs Harbour - Grafton,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,18913830.81,*,16119763.5,*,Fruit and nuts,Avocados,108,Mid North Coast,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,2148661.57,^,1831248.08,^,Fruit and nuts,Avocados,109,Murray,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,5245381.17,^,4470501.23,^,Fruit and nuts,Avocados,110,New England and North West,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,8935056.77,*,7615115.27,*,Fruit and nuts,Avocados,112,Richmond - Tweed,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,62.06,**,52.89,**,Fruit and nuts,Avocados,124,Sydney - Outer West and Blue Mountains,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,20675.92,,18005.44,,Fruit and nuts,Avocados,204,Hume,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,37546.04,**,32696.63,**,Fruit and nuts,Avocados,205,Latrobe - Gippsland,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,66.82,**,58.19,**,Fruit and nuts,Avocados,214,Mornington Peninsula,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,7209413.26,^,6278252.99,^,Fruit and nuts,Avocados,215,North West,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,64773.66,**,55166.84,**,Fruit and nuts,Avocados,304,Brisbane - West,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,45593764.66,^,38831587.72,^,Fruit and nuts,Avocados,306,Cairns,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,14278288.9,^,12160623.98,^,Fruit and nuts,Avocados,307,Darling Downs - Maranoa,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,92962.38,**,79174.79,**,Fruit and nuts,Avocados,308,Central Queensland,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,394131.73,*,335676.62,*,Fruit and nuts,Avocados,309,Gold Coast,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,2798857.69,**,2383748.93,**,Fruit and nuts,Avocados,310,Ipswich,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,2406902.78,*,2049926.28,*,Fruit and nuts,Avocados,313,Moreton Bay - North,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,11987520.48,*,10209607.75,*,Fruit and nuts,Avocados,315,Queensland - Outback,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,4266044.98,^,3633332.35,^,Fruit and nuts,Avocados,316,Sunshine Coast,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,2430338.1,,2069885.82,,Fruit and nuts,Avocados,317,Toowoomba,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,73902098.65,,62941409.82,,Fruit and nuts,Avocados,319,Wide Bay,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,7195.27,^,6185.22,^,Fruit and nuts,Avocados,401,Adelaide - Central and Hills,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,5996.06,^,5154.35,^,Fruit and nuts,Avocados,403,Adelaide - South,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,8039135.3,^,6910629.61,^,Fruit and nuts,Avocados,407,South Australia - South East,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,80528858.35,,69338355.96,,Fruit and nuts,Avocados,501,Bunbury,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,4540654.65,**,3909673.31,**,Fruit and nuts,Avocados,505,Perth - North West,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,680259.82,*,585729.12,*,Fruit and nuts,Avocados,506,Perth - South East,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,152906.55,**,131658.25,**,Fruit and nuts,Avocados,507,Perth - South West,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,1685522.86,^,1451298.16,^,Fruit and nuts,Avocados,509,Western Australia - Wheat Belt,,,
4204158,Fruit and nuts - Orchard fruit - Avocados,651293.68,**,560377.23,**,Fruit and nuts,Avocados,604,West and North West,,,
