Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4204358,Fruit and nuts - Stone fruit - Cherries,10706223.18,^,9541453.74,^,Fruit and nuts,Cherries,101,Capital Region,,,
4204358,Fruit and nuts - Stone fruit - Cherries,11877224.25,^,10585057.29,^,Fruit and nuts,Cherries,103,Central West,,,
4204358,Fruit and nuts - Stone fruit - Cherries,3597.37,*,3206,*,Fruit and nuts,Cherries,105,Far West and Orana,,,
4204358,Fruit and nuts - Stone fruit - Cherries,21719.59,,19356.64,,Fruit and nuts,Cherries,109,Murray,,,
4204358,Fruit and nuts - Stone fruit - Cherries,173667.18,*,154773.29,*,Fruit and nuts,Cherries,110,New England and North West,,,
4204358,Fruit and nuts - Stone fruit - Cherries,4452523.93,,3968117.46,,Fruit and nuts,Cherries,113,Riverina,,,
4204358,Fruit and nuts - Stone fruit - Cherries,31041.03,*,27663.96,*,Fruit and nuts,Cherries,115,Sydney - Baulkham Hills and Hawkesbury,,,
4204358,Fruit and nuts - Stone fruit - Cherries,895223.13,**,804409.05,**,Fruit and nuts,Cherries,202,Bendigo,,,
4204358,Fruit and nuts - Stone fruit - Cherries,694.72,**,624.25,**,Fruit and nuts,Cherries,203,Geelong,,,
4204358,Fruit and nuts - Stone fruit - Cherries,26942854.89,,24209691.9,,Fruit and nuts,Cherries,204,Hume,,,
4204358,Fruit and nuts - Stone fruit - Cherries,12145.82,**,10913.71,**,Fruit and nuts,Cherries,205,Latrobe - Gippsland,,,
4204358,Fruit and nuts - Stone fruit - Cherries,32403.21,**,29116.13,**,Fruit and nuts,Cherries,209,Melbourne - North East,,,
4204358,Fruit and nuts - Stone fruit - Cherries,444563.99,**,399466.1,**,Fruit and nuts,Cherries,210,Melbourne - North West,,,
4204358,Fruit and nuts - Stone fruit - Cherries,10385770.91,*,9332207.55,*,Fruit and nuts,Cherries,211,Melbourne - Outer East,,,
4204358,Fruit and nuts - Stone fruit - Cherries,170700.2,**,153383.87,**,Fruit and nuts,Cherries,214,Mornington Peninsula,,,
4204358,Fruit and nuts - Stone fruit - Cherries,10203086.03,,9168054.76,,Fruit and nuts,Cherries,216,Shepparton,,,
4204358,Fruit and nuts - Stone fruit - Cherries,36680.59,*,31931.55,*,Fruit and nuts,Cherries,307,Darling Downs - Maranoa,,,
4204358,Fruit and nuts - Stone fruit - Cherries,10518072.81,^,9273362.58,^,Fruit and nuts,Cherries,401,Adelaide - Central and Hills,,,
4204358,Fruit and nuts - Stone fruit - Cherries,22300.29,**,19661.27,**,Fruit and nuts,Cherries,405,Barossa - Yorke - Mid North,,,
4204358,Fruit and nuts - Stone fruit - Cherries,1613410.11,**,1422478.93,**,Fruit and nuts,Cherries,407,South Australia - South East,,,
4204358,Fruit and nuts - Stone fruit - Cherries,1570330.31,^,1386337.83,^,Fruit and nuts,Cherries,501,Bunbury,,,
4204358,Fruit and nuts - Stone fruit - Cherries,18773.08,**,16573.48,**,Fruit and nuts,Cherries,506,Perth - South East,,,
4204358,Fruit and nuts - Stone fruit - Cherries,31443.23,^,27759.09,^,Fruit and nuts,Cherries,509,Western Australia - Wheat Belt,,,
4204358,Fruit and nuts - Stone fruit - Cherries,138050.58,**,128601.17,**,Fruit and nuts,Cherries,601,Hobart,,,
4204358,Fruit and nuts - Stone fruit - Cherries,4308248.86,*,4013354.03,*,Fruit and nuts,Cherries,602,Launceston and North East,,,
4204358,Fruit and nuts - Stone fruit - Cherries,49736953.49,,46332514.41,,Fruit and nuts,Cherries,603,South East,,,
4204358,Fruit and nuts - Stone fruit - Cherries,2562167.47,,2386789.96,,Fruit and nuts,Cherries,604,West and North West,,,
