Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4208158,Fruit and nuts - Nuts - Almonds,17297174.52,,17297121.29,,Fruit and nuts,Almonds,109,Murray,,,
4208158,Fruit and nuts - Nuts - Almonds,1942019.27,**,1942013.29,**,Fruit and nuts,Almonds,112,Richmond - Tweed,,,
4208158,Fruit and nuts - Nuts - Almonds,47229885.65,,47229740.31,,Fruit and nuts,Almonds,113,Riverina,,,
4208158,Fruit and nuts - Nuts - Almonds,5823718.39,,5786595.95,,Fruit and nuts,Almonds,209,Melbourne - North East,,,
4208158,Fruit and nuts - Nuts - Almonds,368463712.5,,366114994.9,,Fruit and nuts,Almonds,215,North West,,,
4208158,Fruit and nuts - Nuts - Almonds,5041126.14,*,5034678.97,*,Fruit and nuts,Almonds,402,Adelaide - North,,,
4208158,Fruit and nuts - Nuts - Almonds,196108.29,**,195857.48,**,Fruit and nuts,Almonds,403,Adelaide - South,,,
4208158,Fruit and nuts - Nuts - Almonds,68835982.48,,68747947.21,,Fruit and nuts,Almonds,407,South Australia - South East,,,
4208158,Fruit and nuts - Nuts - Almonds,25.54,**,25.54,**,Fruit and nuts,Almonds,501,Bunbury,,,
4208158,Fruit and nuts - Nuts - Almonds,953992.95,^,953992.95,^,Fruit and nuts,Almonds,511,Western Australia - Outback (South),,,
