Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,3531.25,*,3046.57,*,Fruit and nuts,All other citrus fruit n.e.c.,101,Capital Region,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,2948754.71,^,2544023.67,^,Fruit and nuts,All other citrus fruit n.e.c.,102,Central Coast,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,3955.14,**,3412.28,**,Fruit and nuts,All other citrus fruit n.e.c.,106,Hunter Valley excluding Newcastle,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,39868.98,*,34396.77,*,Fruit and nuts,All other citrus fruit n.e.c.,107,Illawarra,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4974.78,**,4291.97,**,Fruit and nuts,All other citrus fruit n.e.c.,108,Mid North Coast,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,2128188.28,*,1836084,*,Fruit and nuts,All other citrus fruit n.e.c.,109,Murray,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1052670.42,*,908186.24,*,Fruit and nuts,All other citrus fruit n.e.c.,112,Richmond - Tweed,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4039958.7,^,3485454.56,^,Fruit and nuts,All other citrus fruit n.e.c.,113,Riverina,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,255892.53,*,220770.03,*,Fruit and nuts,All other citrus fruit n.e.c.,115,Sydney - Baulkham Hills and Hawkesbury,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,5198.84,*,4485.28,*,Fruit and nuts,All other citrus fruit n.e.c.,123,Sydney - Outer South West,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,424.33,**,366.08,**,Fruit and nuts,All other citrus fruit n.e.c.,124,Sydney - Outer West and Blue Mountains,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,362082.19,**,310233.33,**,Fruit and nuts,All other citrus fruit n.e.c.,204,Hume,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,2278224.76,**,1951991.19,**,Fruit and nuts,All other citrus fruit n.e.c.,205,Latrobe - Gippsland,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,49097.93,**,42067.28,**,Fruit and nuts,All other citrus fruit n.e.c.,209,Melbourne - North East,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1042111.71,**,892885.08,**,Fruit and nuts,All other citrus fruit n.e.c.,211,Melbourne - Outer East,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,698951.54,**,598864.2,**,Fruit and nuts,All other citrus fruit n.e.c.,212,Melbourne - South East,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,4553226.47,,3901220.87,,Fruit and nuts,All other citrus fruit n.e.c.,215,North West,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1672254.34,^,1432793.56,^,Fruit and nuts,All other citrus fruit n.e.c.,216,Shepparton,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,11484606.26,*,10075016.98,*,Fruit and nuts,All other citrus fruit n.e.c.,306,Cairns,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,750263.25,,658177.99,,Fruit and nuts,All other citrus fruit n.e.c.,307,Darling Downs - Maranoa,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1116817.36,,979742.24,,Fruit and nuts,All other citrus fruit n.e.c.,308,Central Queensland,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1126127.49,**,987909.67,**,Fruit and nuts,All other citrus fruit n.e.c.,310,Ipswich,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,97392.69,*,85438.98,*,Fruit and nuts,All other citrus fruit n.e.c.,313,Moreton Bay - North,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,19901914.75,^,17459207.96,^,Fruit and nuts,All other citrus fruit n.e.c.,315,Queensland - Outback,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,3468945.04,**,3043176.18,**,Fruit and nuts,All other citrus fruit n.e.c.,316,Sunshine Coast,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,842089.75,*,738733.95,*,Fruit and nuts,All other citrus fruit n.e.c.,318,Townsville,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,25584090.29,^,22443968.75,^,Fruit and nuts,All other citrus fruit n.e.c.,319,Wide Bay,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,516502.06,**,451198.79,**,Fruit and nuts,All other citrus fruit n.e.c.,401,Adelaide - Central and Hills,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,14869261.8,^,12989285.78,^,Fruit and nuts,All other citrus fruit n.e.c.,407,South Australia - South East,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,160125.44,*,143681.48,*,Fruit and nuts,All other citrus fruit n.e.c.,501,Bunbury,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,1232.12,**,1105.59,**,Fruit and nuts,All other citrus fruit n.e.c.,504,Perth - North East,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,60732.08,*,54495.25,*,Fruit and nuts,All other citrus fruit n.e.c.,506,Perth - South East,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,954911.7,*,856847.75,*,Fruit and nuts,All other citrus fruit n.e.c.,509,Western Australia - Wheat Belt,,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,588662.28,^,528210.04,^,Fruit and nuts,All other citrus fruit n.e.c.,510,Western Australia - Outback (North),,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,137858.66,**,123701.36,**,Fruit and nuts,All other citrus fruit n.e.c.,511,Western Australia - Outback (South),,,
4201658,Fruit and nuts - Citrus fruit - All other citrus fruit n.e.c.,107643.29,*,107643.29,*,Fruit and nuts,All other citrus fruit n.e.c.,701,Darwin,,,
