Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,SA4,SA4 name,Local value($),Local value($) - Relative Standard Errors,Gross value ($) - Relative Standard Errors
5109958,Fruit and nuts - Grapes - Wine production,828068.39,*,828068.39,*,Fruit and nuts,Wine production,101,Capital Region,,,
5109958,Fruit and nuts - Grapes - Wine production,6849321.26,^,6849321.26,^,Fruit and nuts,Wine production,103,Central West,,,
5109958,Fruit and nuts - Grapes - Wine production,928097.54,,928097.54,,Fruit and nuts,Wine production,105,Far West and Orana,,,
5109958,Fruit and nuts - Grapes - Wine production,6761099.02,**,6761099.02,**,Fruit and nuts,Wine production,106,Hunter Valley excluding Newcastle,,,
5109958,Fruit and nuts - Grapes - Wine production,60373740.92,^,60373740.92,^,Fruit and nuts,Wine production,109,Murray,,,
5109958,Fruit and nuts - Grapes - Wine production,36696.19,**,36696.19,**,Fruit and nuts,Wine production,110,New England and North West,,,
5109958,Fruit and nuts - Grapes - Wine production,110701053.1,,110701053.1,,Fruit and nuts,Wine production,113,Riverina,,,
5109958,Fruit and nuts - Grapes - Wine production,207738.89,**,207738.89,**,Fruit and nuts,Wine production,114,Southern Highlands and Shoalhaven,,,
5109958,Fruit and nuts - Grapes - Wine production,1131558.73,**,1131558.73,**,Fruit and nuts,Wine production,201,Ballarat,,,
5109958,Fruit and nuts - Grapes - Wine production,2548163.42,,2548163.42,,Fruit and nuts,Wine production,202,Bendigo,,,
5109958,Fruit and nuts - Grapes - Wine production,237091.33,**,237091.33,**,Fruit and nuts,Wine production,203,Geelong,,,
5109958,Fruit and nuts - Grapes - Wine production,18019129.24,^,18019129.24,^,Fruit and nuts,Wine production,204,Hume,,,
5109958,Fruit and nuts - Grapes - Wine production,13289.58,,13289.58,,Fruit and nuts,Wine production,209,Melbourne - North East,,,
5109958,Fruit and nuts - Grapes - Wine production,28933.45,**,28933.45,**,Fruit and nuts,Wine production,210,Melbourne - North West,,,
5109958,Fruit and nuts - Grapes - Wine production,5924723,**,5924723,**,Fruit and nuts,Wine production,211,Melbourne - Outer East,,,
5109958,Fruit and nuts - Grapes - Wine production,1433.9,**,1433.9,**,Fruit and nuts,Wine production,212,Melbourne - South East,,,
5109958,Fruit and nuts - Grapes - Wine production,2395846.3,**,2395846.3,**,Fruit and nuts,Wine production,214,Mornington Peninsula,,,
5109958,Fruit and nuts - Grapes - Wine production,92328636.3,*,92328636.3,*,Fruit and nuts,Wine production,215,North West,,,
5109958,Fruit and nuts - Grapes - Wine production,9884866.91,^,9884866.91,^,Fruit and nuts,Wine production,216,Shepparton,,,
5109958,Fruit and nuts - Grapes - Wine production,213732.56,*,213732.56,*,Fruit and nuts,Wine production,217,Warrnambool and South West,,,
5109958,Fruit and nuts - Grapes - Wine production,11350.94,^,11350.94,^,Fruit and nuts,Wine production,306,Cairns,,,
5109958,Fruit and nuts - Grapes - Wine production,322144.76,^,322144.76,^,Fruit and nuts,Wine production,307,Darling Downs - Maranoa,,,
5109958,Fruit and nuts - Grapes - Wine production,365025.7,,365025.7,,Fruit and nuts,Wine production,308,Central Queensland,,,
5109958,Fruit and nuts - Grapes - Wine production,22759.53,**,22759.53,**,Fruit and nuts,Wine production,311,Logan - Beaudesert,,,
5109958,Fruit and nuts - Grapes - Wine production,179986.2,,179986.2,,Fruit and nuts,Wine production,319,Wide Bay,,,
5109958,Fruit and nuts - Grapes - Wine production,17946465.82,^,17946465.82,^,Fruit and nuts,Wine production,401,Adelaide - Central and Hills,,,
5109958,Fruit and nuts - Grapes - Wine production,2462075.97,^,2462075.97,^,Fruit and nuts,Wine production,402,Adelaide - North,,,
5109958,Fruit and nuts - Grapes - Wine production,33716732.33,^,33716732.33,^,Fruit and nuts,Wine production,403,Adelaide - South,,,
5109958,Fruit and nuts - Grapes - Wine production,69362489.99,,69362489.99,,Fruit and nuts,Wine production,405,Barossa - Yorke - Mid North,,,
5109958,Fruit and nuts - Grapes - Wine production,411190541.6,,411190541.6,,Fruit and nuts,Wine production,407,South Australia - South East,,,
5109958,Fruit and nuts - Grapes - Wine production,70969738.55,^,70969738.55,^,Fruit and nuts,Wine production,501,Bunbury,,,
5109958,Fruit and nuts - Grapes - Wine production,979726.88,*,979726.88,*,Fruit and nuts,Wine production,504,Perth - North East,,,
5109958,Fruit and nuts - Grapes - Wine production,15800.07,**,15800.07,**,Fruit and nuts,Wine production,505,Perth - North West,,,
5109958,Fruit and nuts - Grapes - Wine production,234248.69,**,234248.69,**,Fruit and nuts,Wine production,506,Perth - South East,,,
5109958,Fruit and nuts - Grapes - Wine production,19473.64,**,19473.64,**,Fruit and nuts,Wine production,507,Perth - South West,,,
5109958,Fruit and nuts - Grapes - Wine production,19190736.93,^,19190736.93,^,Fruit and nuts,Wine production,509,Western Australia - Wheat Belt,,,
5109958,Fruit and nuts - Grapes - Wine production,4910389.88,*,4910389.88,*,Fruit and nuts,Wine production,601,Hobart,,,
5109958,Fruit and nuts - Grapes - Wine production,11087174.99,^,11087174.99,^,Fruit and nuts,Wine production,602,Launceston and North East,,,
5109958,Fruit and nuts - Grapes - Wine production,7974557.04,^,7974557.04,^,Fruit and nuts,Wine production,603,South East,,,
5109958,Fruit and nuts - Grapes - Wine production,228115.05,,228115.05,,Fruit and nuts,Wine production,604,West and North West,,,
5109958,Fruit and nuts - Grapes - Wine production,35167.54,,35167.54,,Fruit and nuts,Wine production,801,Australian Capital Territory,,,
