Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4202258,Fruit and nuts - Pome fruit - Apples,75951.03,**,64172.69,**,101,Capital Region
4202258,Fruit and nuts - Pome fruit - Apples,16370866.24,^,13832104.07,^,103,Central West
4202258,Fruit and nuts - Pome fruit - Apples,26937749.53,^,22760295.6,^,113,Riverina
4202258,Fruit and nuts - Pome fruit - Apples,8536.9,**,7213.01,**,114,Southern Highlands and Shoalhaven
4202258,Fruit and nuts - Pome fruit - Apples,1086483.42,**,917993.68,**,115,Sydney - Baulkham Hills and Hawkesbury
4202258,Fruit and nuts - Pome fruit - Apples,52479.81,**,44341.34,**,123,Sydney - Outer South West
4202258,Fruit and nuts - Pome fruit - Apples,14603133.67,^,12563763.7,^,202,Bendigo
4202258,Fruit and nuts - Pome fruit - Apples,24746.41,**,21290.5,**,203,Geelong
4202258,Fruit and nuts - Pome fruit - Apples,7418748.63,^,6382698.87,^,204,Hume
4202258,Fruit and nuts - Pome fruit - Apples,4152286.44,*,3572407.59,*,205,Latrobe - Gippsland
4202258,Fruit and nuts - Pome fruit - Apples,2994172.95,^,2576028.01,^,209,Melbourne - North East
4202258,Fruit and nuts - Pome fruit - Apples,27070586.71,^,23290100.77,^,211,Melbourne - Outer East
4202258,Fruit and nuts - Pome fruit - Apples,10046614.94,^,8643576.02,^,212,Melbourne - South East
4202258,Fruit and nuts - Pome fruit - Apples,55938.17,**,48126.24,**,213,Melbourne - West
4202258,Fruit and nuts - Pome fruit - Apples,4180978.91,^,3597093.08,^,214,Mornington Peninsula
4202258,Fruit and nuts - Pome fruit - Apples,162502.01,*,139808.14,*,215,North West
4202258,Fruit and nuts - Pome fruit - Apples,158464387.8,,136334376.5,,216,Shepparton
4202258,Fruit and nuts - Pome fruit - Apples,50637184.09,,42911822.73,,307,Darling Downs - Maranoa
4202258,Fruit and nuts - Pome fruit - Apples,56033512.03,^,47822241.16,^,401,Adelaide - Central and Hills
4202258,Fruit and nuts - Pome fruit - Apples,456.04,**,389.21,**,402,Adelaide - North
4202258,Fruit and nuts - Pome fruit - Apples,16205.2,*,13830.45,*,403,Adelaide - South
4202258,Fruit and nuts - Pome fruit - Apples,71019.21,**,60611.91,**,405,Barossa - Yorke - Mid North
4202258,Fruit and nuts - Pome fruit - Apples,18671712.89,,15935520.09,,407,South Australia - South East
4202258,Fruit and nuts - Pome fruit - Apples,44358110.07,,37434436.83,,501,Bunbury
4202258,Fruit and nuts - Pome fruit - Apples,3085749.25,*,2604107.46,*,506,Perth - South East
4202258,Fruit and nuts - Pome fruit - Apples,1883.02,*,1589.11,*,509,Western Australia - Wheat Belt
4202258,Fruit and nuts - Pome fruit - Apples,10487782.83,*,8702218.65,*,602,Launceston and North East
4202258,Fruit and nuts - Pome fruit - Apples,26032786.13,*,21600656.76,*,603,South East
4202258,Fruit and nuts - Pome fruit - Apples,7711347.26,,6398476.31,,604,West and North West
