Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"7,509",,78,,101,Central Tablelands
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"97,720",,291,,102,Central West
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),546,,2,,104,Hunter
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"105,647",0,324,0,105,Murray
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),543,,22,,106,North Coast
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"20,484",,64,,108,North West NSW
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),896,,4,,109,Northern Tablelands
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"7,590",,21,,111,South East NSW
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),522,0,2,,112,Western
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"35,095",,161,,201,Corangamite
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),54,,3,,202,East Gippsland
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"39,560",,193,,203,Glenelg Hopkins
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"39,895",,179,,204,Goulburn Broken
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"16,829",,45,,205,Mallee
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"57,391",,324,,206,North Central
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"4,694",,23,,207,North East
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"2,290",,20,,208,Port Phillip and Western Port
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),20,0,1,0,209,West Gippsland
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"73,621",,244,,210,Wimmera
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),392,,14,,301,Burnett Mary
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"2,408",,15,,303,Condamine
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),213,,2,,306,Fitzroy Basin
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"11,001",,63,,307,North Queensland Dry Tropics
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),54,0,1,0,308,Northern Gulf
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),866,,9,,309,Queensland Murray Darling Basin
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),729,,23,,310,Reef Catchments
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),90,,12,,314,Terrain NRM
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"3,936",,37,,401,Adelaide and Mount Lofty Ranges
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"62,364",,133,,403,Eyre Peninsula
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),54,0,2,,404,Kangaroo Island
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"30,539",,171,,405,Northern and Yorke
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"17,333",,88,,407,South Australian Murray Darling Basin
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"18,994",,87,,408,South East
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"133,901",,241,,501,Northern Agricultural
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"19,850",,44,,502,Peel-Harvey
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),680,,1,,503,Perth
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"1,816",0,2,0,504,Rangelands
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"57,896",,93,,505,South Coast
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"66,236",,146,,506,South West
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),171,,18,,601,Cradle Coast
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"1,282",,22,,602,North
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),303,,6,,603,South
