Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3308058,Hay - Cereal cut for hay,4588142.53,**,4588142.53,**,101,Capital Region
3308058,Hay - Cereal cut for hay,24716160.96,^,24716160.96,^,103,Central West
3308058,Hay - Cereal cut for hay,201266.24,^,201266.24,^,104,Coffs Harbour - Grafton
3308058,Hay - Cereal cut for hay,16059853.13,^,16059853.13,^,105,Far West and Orana
3308058,Hay - Cereal cut for hay,312386.46,**,312386.46,**,106,Hunter Valley excluding Newcastle
3308058,Hay - Cereal cut for hay,28527966.09,^,28527966.09,^,109,Murray
3308058,Hay - Cereal cut for hay,14563879.74,^,14563879.74,^,110,New England and North West
3308058,Hay - Cereal cut for hay,895427.04,**,895427.04,**,112,Richmond - Tweed
3308058,Hay - Cereal cut for hay,16329298.8,^,16329298.8,^,113,Riverina
3308058,Hay - Cereal cut for hay,281336.41,*,281336.41,*,114,Southern Highlands and Shoalhaven
3308058,Hay - Cereal cut for hay,6929.67,**,6929.67,**,115,Sydney - Baulkham Hills and Hawkesbury
3308058,Hay - Cereal cut for hay,38373.35,**,38373.35,**,123,Sydney - Outer South West
3308058,Hay - Cereal cut for hay,11015.38,**,11015.38,**,124,Sydney - Outer West and Blue Mountains
3308058,Hay - Cereal cut for hay,20183242.36,^,20183242.36,^,201,Ballarat
3308058,Hay - Cereal cut for hay,60998130.55,^,60998130.55,^,202,Bendigo
3308058,Hay - Cereal cut for hay,3491902.95,*,3491902.95,*,203,Geelong
3308058,Hay - Cereal cut for hay,8509543.56,*,8509543.56,*,204,Hume
3308058,Hay - Cereal cut for hay,3220416.46,*,3220416.46,*,205,Latrobe - Gippsland
3308058,Hay - Cereal cut for hay,1733070.98,**,1733070.98,**,213,Melbourne - West
3308058,Hay - Cereal cut for hay,90131683.16,^,90131683.16,^,215,North West
3308058,Hay - Cereal cut for hay,71326689.76,^,71326689.76,^,216,Shepparton
3308058,Hay - Cereal cut for hay,9998646.28,*,9998646.28,*,217,Warrnambool and South West
3308058,Hay - Cereal cut for hay,8286823.13,^,8286823.13,^,307,Darling Downs - Maranoa
3308058,Hay - Cereal cut for hay,5359830.07,*,5359830.07,*,308,Central Queensland
3308058,Hay - Cereal cut for hay,224697.55,^,224697.55,^,310,Ipswich
3308058,Hay - Cereal cut for hay,125734.74,**,125734.74,**,311,Logan - Beaudesert
3308058,Hay - Cereal cut for hay,323492.64,^,323492.64,^,312,Mackay - Isaac - Whitsunday
3308058,Hay - Cereal cut for hay,326417.88,*,326417.88,*,315,Queensland - Outback
3308058,Hay - Cereal cut for hay,436652.61,**,436652.61,**,317,Toowoomba
3308058,Hay - Cereal cut for hay,653338.31,**,653338.31,**,319,Wide Bay
3308058,Hay - Cereal cut for hay,901109.92,**,901109.92,**,401,Adelaide - Central and Hills
3308058,Hay - Cereal cut for hay,1508319.68,*,1508319.68,*,402,Adelaide - North
3308058,Hay - Cereal cut for hay,103806.37,**,103806.37,**,403,Adelaide - South
3308058,Hay - Cereal cut for hay,153237369.7,^,153237369.7,^,405,Barossa - Yorke - Mid North
3308058,Hay - Cereal cut for hay,7930958.84,^,7930958.84,^,406,South Australia - Outback
3308058,Hay - Cereal cut for hay,72339600.5,,72339600.5,,407,South Australia - South East
3308058,Hay - Cereal cut for hay,6276590.81,*,6276590.81,*,501,Bunbury
3308058,Hay - Cereal cut for hay,500028.51,**,500028.51,**,502,Mandurah
3308058,Hay - Cereal cut for hay,40384.03,**,40384.03,**,506,Perth - South East
3308058,Hay - Cereal cut for hay,231828720.6,^,231828720.6,^,509,Western Australia - Wheat Belt
3308058,Hay - Cereal cut for hay,282256,,282256,,510,Western Australia - Outback (North)
3308058,Hay - Cereal cut for hay,21831647.89,^,21831647.89,^,511,Western Australia - Outback (South)
3308058,Hay - Cereal cut for hay,92652.66,**,92652.66,**,601,Hobart
3308058,Hay - Cereal cut for hay,1140820.32,,1140820.32,,602,Launceston and North East
3308058,Hay - Cereal cut for hay,180288.02,*,180288.02,*,603,South East
3308058,Hay - Cereal cut for hay,544945.8,*,544945.8,*,604,West and North West
