Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1005158,Hay - Lucerne cut for hay,7573192.24,^,7573192.24,^,101,Capital Region
1005158,Hay - Lucerne cut for hay,1509.93,**,1509.93,**,102,Central Coast
1005158,Hay - Lucerne cut for hay,28766531.21,^,28766531.21,^,103,Central West
1005158,Hay - Lucerne cut for hay,130890.93,^,130890.93,^,104,Coffs Harbour - Grafton
1005158,Hay - Lucerne cut for hay,6903900.53,*,6903900.53,*,105,Far West and Orana
1005158,Hay - Lucerne cut for hay,10121728.63,*,10121728.63,*,106,Hunter Valley excluding Newcastle
1005158,Hay - Lucerne cut for hay,60460.45,**,60460.45,**,108,Mid North Coast
1005158,Hay - Lucerne cut for hay,17405191.63,*,17405191.63,*,109,Murray
1005158,Hay - Lucerne cut for hay,12377816.88,^,12377816.88,^,110,New England and North West
1005158,Hay - Lucerne cut for hay,160806.18,**,160806.18,**,112,Richmond - Tweed
1005158,Hay - Lucerne cut for hay,18749680.29,^,18749680.29,^,113,Riverina
1005158,Hay - Lucerne cut for hay,221151.79,**,221151.79,**,114,Southern Highlands and Shoalhaven
1005158,Hay - Lucerne cut for hay,77793.38,**,77793.38,**,115,Sydney - Baulkham Hills and Hawkesbury
1005158,Hay - Lucerne cut for hay,45445.43,**,45445.43,**,123,Sydney - Outer South West
1005158,Hay - Lucerne cut for hay,12720.2,**,12720.2,**,124,Sydney - Outer West and Blue Mountains
1005158,Hay - Lucerne cut for hay,3746787.18,**,3746787.18,**,127,Sydney - South West
1005158,Hay - Lucerne cut for hay,2902146.03,*,2902146.03,*,201,Ballarat
1005158,Hay - Lucerne cut for hay,11085914.62,*,11085914.62,*,202,Bendigo
1005158,Hay - Lucerne cut for hay,1197006.39,*,1197006.39,*,203,Geelong
1005158,Hay - Lucerne cut for hay,3450548.36,*,3450548.36,*,204,Hume
1005158,Hay - Lucerne cut for hay,5024791.35,^,5024791.35,^,205,Latrobe - Gippsland
1005158,Hay - Lucerne cut for hay,305041.48,**,305041.48,**,209,Melbourne - North East
1005158,Hay - Lucerne cut for hay,28267.72,**,28267.72,**,210,Melbourne - North West
1005158,Hay - Lucerne cut for hay,139374.08,,139374.08,,213,Melbourne - West
1005158,Hay - Lucerne cut for hay,8774372.86,*,8774372.86,*,215,North West
1005158,Hay - Lucerne cut for hay,26176757.73,^,26176757.73,^,216,Shepparton
1005158,Hay - Lucerne cut for hay,3433469.52,*,3433469.52,*,217,Warrnambool and South West
1005158,Hay - Lucerne cut for hay,41308.11,,41308.11,,301,Brisbane - East
1005158,Hay - Lucerne cut for hay,20921.54,**,20921.54,**,306,Cairns
1005158,Hay - Lucerne cut for hay,8421992.89,^,8421992.89,^,307,Darling Downs - Maranoa
1005158,Hay - Lucerne cut for hay,4233013.87,*,4233013.87,*,308,Central Queensland
1005158,Hay - Lucerne cut for hay,10023871.79,*,10023871.79,*,310,Ipswich
1005158,Hay - Lucerne cut for hay,2662431.67,*,2662431.67,*,311,Logan - Beaudesert
1005158,Hay - Lucerne cut for hay,73246.71,^,73246.71,^,312,Mackay - Isaac - Whitsunday
1005158,Hay - Lucerne cut for hay,783328.2,**,783328.2,**,313,Moreton Bay - North
1005158,Hay - Lucerne cut for hay,80633.14,**,80633.14,**,315,Queensland - Outback
1005158,Hay - Lucerne cut for hay,936693.47,*,936693.47,*,317,Toowoomba
1005158,Hay - Lucerne cut for hay,6287122.14,*,6287122.14,*,319,Wide Bay
1005158,Hay - Lucerne cut for hay,318677.31,*,318677.31,*,401,Adelaide - Central and Hills
1005158,Hay - Lucerne cut for hay,29835.29,**,29835.29,**,402,Adelaide - North
1005158,Hay - Lucerne cut for hay,163629.88,**,163629.88,**,403,Adelaide - South
1005158,Hay - Lucerne cut for hay,2839115.34,*,2839115.34,*,405,Barossa - Yorke - Mid North
1005158,Hay - Lucerne cut for hay,30859.6,*,30859.6,*,406,South Australia - Outback
1005158,Hay - Lucerne cut for hay,22745224.11,^,22745224.11,^,407,South Australia - South East
1005158,Hay - Lucerne cut for hay,774380.49,*,774380.49,*,501,Bunbury
1005158,Hay - Lucerne cut for hay,936358.83,*,936358.83,*,509,Western Australia - Wheat Belt
1005158,Hay - Lucerne cut for hay,74104.07,^,74104.07,^,510,Western Australia - Outback (North)
1005158,Hay - Lucerne cut for hay,56882.82,,56882.82,,511,Western Australia - Outback (South)
1005158,Hay - Lucerne cut for hay,113064.74,^,113064.74,^,601,Hobart
1005158,Hay - Lucerne cut for hay,5794856.22,^,5794856.22,^,602,Launceston and North East
1005158,Hay - Lucerne cut for hay,1474844.13,^,1474844.13,^,603,South East
1005158,Hay - Lucerne cut for hay,1188900.31,*,1188900.31,*,604,West and North West
1005158,Hay - Lucerne cut for hay,3530.61,*,3530.61,*,702,Northern Territory - Outback
