Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),817,,33,,101,Central Tablelands
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),664,,28,,102,Central West
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),963,,66,,103,Greater Sydney
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"1,202",,51,,104,Hunter
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),692,0,12,,105,Murray
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"2,188",,222,,106,North Coast
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"2,922",,55,,108,North West NSW
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),829,,31,,109,Northern Tablelands
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),756,,20,,111,South East NSW
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),381,,23,,112,Western
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"3,080",,76,,201,Corangamite
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),398,,13,,202,East Gippsland
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"4,867",,95,,203,Glenelg Hopkins
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),832,,46,,204,Goulburn Broken
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"1,606",,35,,205,Mallee
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"1,793",,71,,206,North Central
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),333,,29,,207,North East
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),768,,69,,208,Port Phillip and Western Port
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"3,114",,92,,209,West Gippsland
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),574,,42,,210,Wimmera
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"3,367",,152,,301,Burnett Mary
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),975,,78,,303,Condamine
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),np,0,,0,305,Desert Channels
