Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4202258,Fruit and nuts - Pome fruit - Apples,17487205.48,^,15555142.72,^,101,Central Tablelands
4202258,Fruit and nuts - Pome fruit - Apples,571188.65,**,508081.23,**,102,Central West
4202258,Fruit and nuts - Pome fruit - Apples,1247937.84,*,1110060.22,*,103,Greater Sydney
4202258,Fruit and nuts - Pome fruit - Apples,966.85,**,860.03,**,104,Hunter
4202258,Fruit and nuts - Pome fruit - Apples,3070750.48,^,2731480.57,^,105,Murray
4202258,Fruit and nuts - Pome fruit - Apples,279409.08,,248538.75,,109,Northern Tablelands
4202258,Fruit and nuts - Pome fruit - Apples,18661747.02,,16599915.79,,110,Riverina
4202258,Fruit and nuts - Pome fruit - Apples,254067.53,*,225997.04,*,111,South East NSW
4202258,Fruit and nuts - Pome fruit - Apples,487722.26,*,419383.36,*,202,East Gippsland
4202258,Fruit and nuts - Pome fruit - Apples,200923.44,*,172770.35,*,203,Glenelg Hopkins
4202258,Fruit and nuts - Pome fruit - Apples,143286262.2,,123209207.8,,204,Goulburn Broken
4202258,Fruit and nuts - Pome fruit - Apples,274787.59,**,236284.76,**,205,Mallee
4202258,Fruit and nuts - Pome fruit - Apples,7642968.16,^,6572047.01,^,206,North Central
4202258,Fruit and nuts - Pome fruit - Apples,6318337.64,*,5433021.72,*,207,North East
4202258,Fruit and nuts - Pome fruit - Apples,40336248.94,,34684394.72,,208,Port Phillip and Western Port
4202258,Fruit and nuts - Pome fruit - Apples,3718607.98,,3197562.25,,209,West Gippsland
4202258,Fruit and nuts - Pome fruit - Apples,77397100.87,,64949883.99,,309,Queensland Murray Darling Basin
4202258,Fruit and nuts - Pome fruit - Apples,48579562.06,,41523724.23,,401,Adelaide and Mount Lofty Ranges
4202258,Fruit and nuts - Pome fruit - Apples,12104293.06,,10346230.09,,407,South Australian Murray Darling Basin
4202258,Fruit and nuts - Pome fruit - Apples,9611706.35,,8215673.98,,408,South East
4202258,Fruit and nuts - Pome fruit - Apples,1556679.04,*,1302196.2,*,502,Peel-Harvey
4202258,Fruit and nuts - Pome fruit - Apples,5248590.98,^,4390561.6,^,503,Perth
4202258,Fruit and nuts - Pome fruit - Apples,540683.18,,452293.35,,504,Rangelands
4202258,Fruit and nuts - Pome fruit - Apples,114019.64,,95379.93,,505,South Coast
4202258,Fruit and nuts - Pome fruit - Apples,67416866.4,,56395688.98,,506,South West
4202258,Fruit and nuts - Pome fruit - Apples,9814789.52,,8011584.39,,601,Cradle Coast
4202258,Fruit and nuts - Pome fruit - Apples,15168934.93,*,12382048.75,*,602,North
4202258,Fruit and nuts - Pome fruit - Apples,20347706.51,^,16609359.54,^,603,South
