Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4206258,Fruit and nuts - Stone fruit - Peaches,8399.33,**,7059.95,**,101,Central Tablelands
4206258,Fruit and nuts - Stone fruit - Peaches,303222.83,*,254869.95,*,102,Central West
4206258,Fruit and nuts - Stone fruit - Peaches,1335816.59,^,1122803.03,^,103,Greater Sydney
4206258,Fruit and nuts - Stone fruit - Peaches,1983753.51,,1667417.87,,105,Murray
4206258,Fruit and nuts - Stone fruit - Peaches,1561455.87,*,1312461.15,*,106,North Coast
4206258,Fruit and nuts - Stone fruit - Peaches,42056.95,**,35350.42,**,108,North West NSW
4206258,Fruit and nuts - Stone fruit - Peaches,10827.6,,9101,,109,Northern Tablelands
4206258,Fruit and nuts - Stone fruit - Peaches,11856.45,**,9965.79,**,110,Riverina
4206258,Fruit and nuts - Stone fruit - Peaches,321022.55,*,269831.27,*,111,South East NSW
4206258,Fruit and nuts - Stone fruit - Peaches,1123.26,**,989.29,**,201,Corangamite
4206258,Fruit and nuts - Stone fruit - Peaches,6615.43,**,5826.46,**,202,East Gippsland
4206258,Fruit and nuts - Stone fruit - Peaches,35386491.27,,31166222.72,,204,Goulburn Broken
4206258,Fruit and nuts - Stone fruit - Peaches,2813428.89,^,2477893.35,^,205,Mallee
4206258,Fruit and nuts - Stone fruit - Peaches,7207920.3,^,6348288.33,^,206,North Central
4206258,Fruit and nuts - Stone fruit - Peaches,6773.85,**,5965.99,**,207,North East
4206258,Fruit and nuts - Stone fruit - Peaches,318387.03,*,280415.51,*,208,Port Phillip and Western Port
4206258,Fruit and nuts - Stone fruit - Peaches,217.22,**,191.31,**,209,West Gippsland
4206258,Fruit and nuts - Stone fruit - Peaches,538567.43,,472206,,301,Burnett Mary
4206258,Fruit and nuts - Stone fruit - Peaches,1465828.55,^,1285211.46,^,309,Queensland Murray Darling Basin
4206258,Fruit and nuts - Stone fruit - Peaches,130166.51,,114127.6,,311,South East Queensland
4206258,Fruit and nuts - Stone fruit - Peaches,11550.34,**,9922.22,**,401,Adelaide and Mount Lofty Ranges
4206258,Fruit and nuts - Stone fruit - Peaches,34508.74,**,29644.44,**,405,Northern and Yorke
4206258,Fruit and nuts - Stone fruit - Peaches,5478717.33,^,4706444.79,^,407,South Australian Murray Darling Basin
4206258,Fruit and nuts - Stone fruit - Peaches,520.3,**,446.96,**,408,South East
4206258,Fruit and nuts - Stone fruit - Peaches,446126.83,,377342.28,,501,Northern Agricultural
4206258,Fruit and nuts - Stone fruit - Peaches,33342.3,*,28201.53,*,502,Peel-Harvey
4206258,Fruit and nuts - Stone fruit - Peaches,2878439.36,*,2434636.92,*,503,Perth
4206258,Fruit and nuts - Stone fruit - Peaches,27146.78,**,22961.25,**,505,South Coast
4206258,Fruit and nuts - Stone fruit - Peaches,482008.49,*,407691.64,*,506,South West
4206258,Fruit and nuts - Stone fruit - Peaches,281.9,**,226.53,**,603,South
