Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,2888891.2,^,2616041.64,^,101,Central Tablelands
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,3797333.44,,3438683.46,,103,Greater Sydney
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,392029.27,**,355002.95,**,104,Hunter
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,25720025.18,,23290824.1,,105,Murray
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,1546106.8,*,1400080.34,*,106,North Coast
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,476380.28,*,431387.19,*,109,Northern Tablelands
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,27153351.47,,24588775.8,,110,Riverina
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,2942182.26,^,2664299.48,^,111,South East NSW
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,22516499.22,*,20763372.18,*,201,Corangamite
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,13141.8,**,12118.59,**,202,East Gippsland
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,3256633.67,**,3003073.28,**,203,Glenelg Hopkins
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,40546.35,,37389.42,,204,Goulburn Broken
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,24465792,*,22560893.69,*,205,Mallee
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,35684851.84,^,32906441.31,^,206,North Central
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,7402346.29,*,6826002.1,*,208,Port Phillip and Western Port
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,23593620.27,*,21756628.95,*,209,West Gippsland
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,8140775.91,^,7409164.33,^,301,Burnett Mary
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,617694.32,*,562182.13,*,303,Condamine
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,5381937.43,^,4898262.68,^,307,North Queensland Dry Tropics
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,14688961.08,,13368864.07,,311,South East Queensland
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,12493682.57,^,11370875.25,^,314,Terrain NRM
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,10891396.52,,9811881.48,,401,Adelaide and Mount Lofty Ranges
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,235497.58,*,212155.93,*,404,Kangaroo Island
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,2152539.25,,1939187.5,,405,Northern and Yorke
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,90397359.95,,81437507.09,,407,South Australian Murray Darling Basin
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,64771534.22,,58351618.68,,408,South East
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,4114635.12,,3688986.21,,501,Northern Agricultural
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,6143176.58,,5507680.03,,502,Peel-Harvey
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,1718.11,*,1540.37,*,505,South Coast
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,39119914.87,^,35073055.63,^,506,South West
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,59857058.1,^,59855857.39,^,601,Cradle Coast
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,48567577.55,,48566603.31,,602,North
3505958,Vegetables for human consumption - Potatoes - Fresh market and processing,2116418.58,,2116376.12,,603,South
