Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
9015959,Livestock slaughtered and other disposals - Total,312059315.2,,290040436.6,,101,Central Tablelands
9015959,Livestock slaughtered and other disposals - Total,494398652.1,,457962130.6,,102,Central West
9015959,Livestock slaughtered and other disposals - Total,284723334.2,,279212341.7,,103,Greater Sydney
9015959,Livestock slaughtered and other disposals - Total,399863171,,380609557.8,,104,Hunter
9015959,Livestock slaughtered and other disposals - Total,426931762.6,,401405990.7,,105,Murray
9015959,Livestock slaughtered and other disposals - Total,244924254.3,,231427160.2,,106,North Coast
9015959,Livestock slaughtered and other disposals - Total,526835133.2,,493756560.7,,108,North West NSW
9015959,Livestock slaughtered and other disposals - Total,369915205.3,,343114099.9,,109,Northern Tablelands
9015959,Livestock slaughtered and other disposals - Total,620627473,,584978614.1,,110,Riverina
9015959,Livestock slaughtered and other disposals - Total,312148129.8,,290504357.5,,111,South East NSW
9015959,Livestock slaughtered and other disposals - Total,212195576.2,,196131236.2,,112,Western
9015959,Livestock slaughtered and other disposals - Total,531231525.3,,495840134,,201,Corangamite
9015959,Livestock slaughtered and other disposals - Total,101214735.9,,92584462.34,,202,East Gippsland
9015959,Livestock slaughtered and other disposals - Total,1052805851,,962627073.9,,203,Glenelg Hopkins
9015959,Livestock slaughtered and other disposals - Total,533826029.4,,497289516.6,,204,Goulburn Broken
9015959,Livestock slaughtered and other disposals - Total,81996794.78,^,75408927.31,^,205,Mallee
9015959,Livestock slaughtered and other disposals - Total,708468143.8,,662456371.3,,206,North Central
9015959,Livestock slaughtered and other disposals - Total,221116916.2,,202805565.4,,207,North East
9015959,Livestock slaughtered and other disposals - Total,447938211.1,^,430131168.6,^,208,Port Phillip and Western Port
9015959,Livestock slaughtered and other disposals - Total,483387119.3,,445253251.4,,209,West Gippsland
9015959,Livestock slaughtered and other disposals - Total,250428303.4,,230680537.3,,210,Wimmera
9015959,Livestock slaughtered and other disposals - Total,482714561.5,,445301742.7,,301,Burnett Mary
9015959,Livestock slaughtered and other disposals - Total,48133661.74,,44053218.18,,302,Cape York
9015959,Livestock slaughtered and other disposals - Total,558583466.5,,528038818,,303,Condamine
9015959,Livestock slaughtered and other disposals - Total,26754697.35,^,24488007.75,^,304,Cooperative Management Area
9015959,Livestock slaughtered and other disposals - Total,678677775,,621190308.4,,305,Desert Channels
9015959,Livestock slaughtered and other disposals - Total,1426536740,,1306239551,,306,Fitzroy Basin
9015959,Livestock slaughtered and other disposals - Total,673905287.5,,617249322.6,,307,North Queensland Dry Tropics
9015959,Livestock slaughtered and other disposals - Total,430923122.5,,395342167.3,,308,Northern Gulf
9015959,Livestock slaughtered and other disposals - Total,718289152.5,,661670174.2,,309,Queensland Murray Darling Basin
9015959,Livestock slaughtered and other disposals - Total,74635553.29,^,68387621.77,^,310,Reef Catchments
9015959,Livestock slaughtered and other disposals - Total,648795682,,626061642.1,,311,South East Queensland
9015959,Livestock slaughtered and other disposals - Total,269177775.4,,246414290.6,,312,South West Queensland
9015959,Livestock slaughtered and other disposals - Total,582423896.5,,533008226.1,,313,Southern Gulf
9015959,Livestock slaughtered and other disposals - Total,110962127.1,,103824006.3,,314,Terrain NRM
9015959,Livestock slaughtered and other disposals - Total,222466164,,209829001.6,,401,Adelaide and Mount Lofty Ranges
9015959,Livestock slaughtered and other disposals - Total,1617831.13,,1475083.11,,402,Alinytjara Wilurara
9015959,Livestock slaughtered and other disposals - Total,101919512.4,,92789018.82,,403,Eyre Peninsula
9015959,Livestock slaughtered and other disposals - Total,40790074.15,,37320420.37,,404,Kangaroo Island
9015959,Livestock slaughtered and other disposals - Total,399466095.1,,376398789.1,,405,Northern and Yorke
9015959,Livestock slaughtered and other disposals - Total,161183018.9,,147458188,,406,South Australian Arid Lands
9015959,Livestock slaughtered and other disposals - Total,517808873.2,,488999256.6,,407,South Australian Murray Darling Basin
9015959,Livestock slaughtered and other disposals - Total,603019123.6,,551753698.3,,408,South East
9015959,Livestock slaughtered and other disposals - Total,210228443.9,,194686430.4,,501,Northern Agricultural
9015959,Livestock slaughtered and other disposals - Total,146390884.7,,137140726.8,,502,Peel-Harvey
9015959,Livestock slaughtered and other disposals - Total,62197180.41,,61144033.13,,503,Perth
9015959,Livestock slaughtered and other disposals - Total,495546517.3,,450508224.5,,504,Rangelands
9015959,Livestock slaughtered and other disposals - Total,301021628.7,,275876465.9,,505,South Coast
9015959,Livestock slaughtered and other disposals - Total,276607674.8,,252377749.2,,506,South West
9015959,Livestock slaughtered and other disposals - Total,234370839,,214659025.9,,507,Wheatbelt
9015959,Livestock slaughtered and other disposals - Total,154262885.3,,142341895.3,,601,Cradle Coast
9015959,Livestock slaughtered and other disposals - Total,,,,,602,North
9015959,Livestock slaughtered and other disposals - Total,,,,,603,South
9015959,Livestock slaughtered and other disposals - Total,493615729.8,,448393738,,701,Northern Territory
9015959,Livestock slaughtered and other disposals - Total,,,,,801,ACT
