Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
1005158,Hay - Lucerne cut for hay,19084034.63,^,19084034.63,^,101,Central Tablelands
1005158,Hay - Lucerne cut for hay,16399079.85,^,16399079.85,^,102,Central West
1005158,Hay - Lucerne cut for hay,3884256.13,**,3884256.13,**,103,Greater Sydney
1005158,Hay - Lucerne cut for hay,10182189.08,*,10182189.08,*,104,Hunter
1005158,Hay - Lucerne cut for hay,17149258.83,*,17149258.83,*,105,Murray
1005158,Hay - Lucerne cut for hay,291697.11,**,291697.11,**,106,North Coast
1005158,Hay - Lucerne cut for hay,10888811.44,^,10888811.44,^,108,North West NSW
1005158,Hay - Lucerne cut for hay,1489005.44,*,1489005.44,*,109,Northern Tablelands
1005158,Hay - Lucerne cut for hay,21319770.59,^,21319770.59,^,110,Riverina
1005158,Hay - Lucerne cut for hay,5318147.93,^,5318147.93,^,111,South East NSW
1005158,Hay - Lucerne cut for hay,349355.87,*,349355.87,*,112,Western
1005158,Hay - Lucerne cut for hay,2159367.72,*,2159367.72,*,201,Corangamite
1005158,Hay - Lucerne cut for hay,2148667.45,*,2148667.45,*,202,East Gippsland
1005158,Hay - Lucerne cut for hay,4336354.86,*,4336354.86,*,203,Glenelg Hopkins
1005158,Hay - Lucerne cut for hay,23621236.53,^,23621236.53,^,204,Goulburn Broken
1005158,Hay - Lucerne cut for hay,38765.64,*,38765.64,*,205,Mallee
1005158,Hay - Lucerne cut for hay,22389149.85,*,22389149.85,*,206,North Central
1005158,Hay - Lucerne cut for hay,1827210.9,^,1827210.9,^,207,North East
1005158,Hay - Lucerne cut for hay,492068.05,*,492068.05,*,208,Port Phillip and Western Port
1005158,Hay - Lucerne cut for hay,2502305.03,*,2502305.03,*,209,West Gippsland
1005158,Hay - Lucerne cut for hay,3002564.11,*,3002564.11,*,210,Wimmera
1005158,Hay - Lucerne cut for hay,6287122.14,*,6287122.14,*,301,Burnett Mary
1005158,Hay - Lucerne cut for hay,7092457.78,^,7092457.78,^,303,Condamine
1005158,Hay - Lucerne cut for hay,4306260.58,^,4306260.58,^,306,Fitzroy Basin
1005158,Hay - Lucerne cut for hay,1281887.53,*,1281887.53,*,309,Queensland Murray Darling Basin
1005158,Hay - Lucerne cut for hay,14495280.83,*,14495280.83,*,311,South East Queensland
1005158,Hay - Lucerne cut for hay,80633.14,**,80633.14,**,313,Southern Gulf
1005158,Hay - Lucerne cut for hay,20921.54,**,20921.54,**,314,Terrain NRM
1005158,Hay - Lucerne cut for hay,534300.87,*,534300.87,*,401,Adelaide and Mount Lofty Ranges
1005158,Hay - Lucerne cut for hay,30859.6,*,30859.6,*,403,Eyre Peninsula
1005158,Hay - Lucerne cut for hay,39937.19,^,39937.19,^,404,Kangaroo Island
1005158,Hay - Lucerne cut for hay,2722225.63,*,2722225.63,*,405,Northern and Yorke
1005158,Hay - Lucerne cut for hay,3339898.17,^,3339898.17,^,407,South Australian Murray Darling Basin
1005158,Hay - Lucerne cut for hay,19460120.07,^,19460120.07,^,408,South East
1005158,Hay - Lucerne cut for hay,615985.08,^,615985.08,^,501,Northern Agricultural
1005158,Hay - Lucerne cut for hay,173848.12,,173848.12,,502,Peel-Harvey
1005158,Hay - Lucerne cut for hay,74104.07,^,74104.07,^,504,Rangelands
1005158,Hay - Lucerne cut for hay,95877.58,*,95877.58,*,505,South Coast
1005158,Hay - Lucerne cut for hay,600532.37,**,600532.37,**,506,South West
1005158,Hay - Lucerne cut for hay,281379,**,281379,**,507,Wheatbelt
1005158,Hay - Lucerne cut for hay,1188900.31,*,1188900.31,*,601,Cradle Coast
1005158,Hay - Lucerne cut for hay,5794856.22,^,5794856.22,^,602,North
1005158,Hay - Lucerne cut for hay,1587908.88,,1587908.88,,603,South
1005158,Hay - Lucerne cut for hay,3530.61,*,3530.61,*,701,Northern Territory
