Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
3308558,Hay - Other pasture cut for hay,5488293.5,^,5488293.5,^,101,Central Tablelands
3308558,Hay - Other pasture cut for hay,6121998.36,^,6121998.36,^,102,Central West
3308558,Hay - Other pasture cut for hay,99348.1,^,99348.1,^,103,Greater Sydney
3308558,Hay - Other pasture cut for hay,3136289.73,*,3136289.73,*,104,Hunter
3308558,Hay - Other pasture cut for hay,28531738.34,^,28531738.34,^,105,Murray
3308558,Hay - Other pasture cut for hay,5296917.89,**,5296917.89,**,106,North Coast
3308558,Hay - Other pasture cut for hay,3418134.59,**,3418134.59,**,108,North West NSW
3308558,Hay - Other pasture cut for hay,1064498.37,**,1064498.37,**,109,Northern Tablelands
3308558,Hay - Other pasture cut for hay,16357093.53,^,16357093.53,^,110,Riverina
3308558,Hay - Other pasture cut for hay,5957728.46,*,5957728.46,*,111,South East NSW
3308558,Hay - Other pasture cut for hay,2198864.69,**,2198864.69,**,112,Western
3308558,Hay - Other pasture cut for hay,47034416.79,^,47034416.79,^,201,Corangamite
3308558,Hay - Other pasture cut for hay,3123737.85,^,3123737.85,^,202,East Gippsland
3308558,Hay - Other pasture cut for hay,66140336.44,^,66140336.44,^,203,Glenelg Hopkins
3308558,Hay - Other pasture cut for hay,37681373.63,^,37681373.63,^,204,Goulburn Broken
3308558,Hay - Other pasture cut for hay,3107485.39,*,3107485.39,*,205,Mallee
3308558,Hay - Other pasture cut for hay,40113078.56,^,40113078.56,^,206,North Central
3308558,Hay - Other pasture cut for hay,7498341.25,,7498341.25,,207,North East
3308558,Hay - Other pasture cut for hay,21699121.75,*,21699121.75,*,208,Port Phillip and Western Port
3308558,Hay - Other pasture cut for hay,43565425.99,^,43565425.99,^,209,West Gippsland
3308558,Hay - Other pasture cut for hay,16342340.05,^,16342340.05,^,210,Wimmera
3308558,Hay - Other pasture cut for hay,2898450.88,*,2898450.88,*,301,Burnett Mary
3308558,Hay - Other pasture cut for hay,79626.52,^,79626.52,^,302,Cape York
3308558,Hay - Other pasture cut for hay,1628709.22,*,1628709.22,*,303,Condamine
3308558,Hay - Other pasture cut for hay,26803.52,*,26803.52,*,304,Cooperative Management Area
3308558,Hay - Other pasture cut for hay,812037.03,**,812037.03,**,305,Desert Channels
3308558,Hay - Other pasture cut for hay,,,,,306,Fitzroy Basin
3308558,Hay - Other pasture cut for hay,1435368.17,**,1435368.17,**,307,North Queensland Dry Tropics
3308558,Hay - Other pasture cut for hay,,,,,308,Northern Gulf
3308558,Hay - Other pasture cut for hay,,,,,309,Queensland Murray Darling Basin
3308558,Hay - Other pasture cut for hay,622741.34,**,622741.34,**,310,Reef Catchments
3308558,Hay - Other pasture cut for hay,2018660.87,^,2018660.87,^,311,South East Queensland
3308558,Hay - Other pasture cut for hay,3211949.48,**,3211949.48,**,313,Southern Gulf
3308558,Hay - Other pasture cut for hay,9795118.05,**,9795118.05,**,314,Terrain NRM
3308558,Hay - Other pasture cut for hay,5595700.92,^,5595700.92,^,401,Adelaide and Mount Lofty Ranges
3308558,Hay - Other pasture cut for hay,1635193.56,*,1635193.56,*,403,Eyre Peninsula
3308558,Hay - Other pasture cut for hay,1982764.33,^,1982764.33,^,404,Kangaroo Island
3308558,Hay - Other pasture cut for hay,7333298.25,**,7333298.25,**,405,Northern and Yorke
3308558,Hay - Other pasture cut for hay,35682.06,,35682.06,,406,South Australian Arid Lands
3308558,Hay - Other pasture cut for hay,4515808.3,^,4515808.3,^,407,South Australian Murray Darling Basin
3308558,Hay - Other pasture cut for hay,28682894.34,^,28682894.34,^,408,South East
3308558,Hay - Other pasture cut for hay,354826.6,*,354826.6,*,501,Northern Agricultural
3308558,Hay - Other pasture cut for hay,6409968.82,*,6409968.82,*,502,Peel-Harvey
3308558,Hay - Other pasture cut for hay,55309.76,,55309.76,,503,Perth
3308558,Hay - Other pasture cut for hay,1083199.34,^,1083199.34,^,504,Rangelands
3308558,Hay - Other pasture cut for hay,7726432.65,^,7726432.65,^,505,South Coast
3308558,Hay - Other pasture cut for hay,20115161.1,^,20115161.1,^,506,South West
3308558,Hay - Other pasture cut for hay,3202187.86,**,3202187.86,**,507,Wheatbelt
3308558,Hay - Other pasture cut for hay,19656167,^,19656167,^,601,Cradle Coast
3308558,Hay - Other pasture cut for hay,23390506.14,,23390506.14,,602,North
3308558,Hay - Other pasture cut for hay,3529443.26,,3529443.26,,603,South
3308558,Hay - Other pasture cut for hay,10140976.71,,10140976.71,,701,Northern Territory
3308558,Hay - Other pasture cut for hay,27050,,27050,,801,ACT
