Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMSOILENHATOBI_F,Soil management - Soil enhancer use - Biochar - Weight applied (t),"1,950",,32,,9991,New South Wales and Australian Capital Territory
LMSOILENHATOBI_F,Soil management - Soil enhancer use - Biochar - Weight applied (t),np,0,,0,9992,Victoria
LMSOILENHATOBI_F,Soil management - Soil enhancer use - Biochar - Weight applied (t),150,,,0,9993,Queensland
LMSOILENHATOBI_F,Soil management - Soil enhancer use - Biochar - Weight applied (t),312,,43,,9994,South Australia
LMSOILENHATOBI_F,Soil management - Soil enhancer use - Biochar - Weight applied (t),np,0,15,,9995,Western Australia
LMSOILENHATOBI_F,Soil management - Soil enhancer use - Biochar - Weight applied (t),np,0,,0,9996,Tasmania
LMSOILENHATOBI_F,Soil management - Soil enhancer use - Biochar - Weight applied (t),np,0,,0,9997,Northern Territory
