Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),323691.81,*,272156.4,*,1,New South Wales
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),72001341.89,^,63474033.94,^,2,Victoria
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),296107.76,^,249777.83,^,3,Queensland
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),10265359.76,^,8838553.19,^,4,South Australia
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),7200949.72,^,6224014.83,^,5,Western Australia
4202658,Fruit and nuts - Pome fruit - Pears (including Nashi),1272526.05,^,1090265.03,^,6,Tasmania
