Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
9100358,Livestock slaughtered and other disposals - Pigs,200619688.7,,193148744.3,,1,New South Wales
9100358,Livestock slaughtered and other disposals - Pigs,223138625.1,,213641944.9,,2,Victoria
9100358,Livestock slaughtered and other disposals - Pigs,248236645.1,,237501854.2,,3,Queensland
9100358,Livestock slaughtered and other disposals - Pigs,278334122.8,^,252296717.1,^,4,South Australia
9100358,Livestock slaughtered and other disposals - Pigs,188097375.8,^,172222591.4,^,5,Western Australia
9100358,Livestock slaughtered and other disposals - Pigs,7366862.2,,6704293.65,,6,Tasmania
