Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",63336816.16,,57003134.54,,1,New South Wales
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",151435012.9,,136291511.6,,2,Victoria
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",27227770.4,^,24504993.36,^,3,Queensland
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",4955787.21,*,4460208.49,*,4,South Australia
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",10221482.61,^,9199334.34,^,5,Western Australia
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",3301967.75,^,2971770.98,^,6,Tasmania
1919459,"Nurseries, cut flowers or cultivated turf - Cut flowers",68377.32,*,61539.59,*,7,Northern Territory
