Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",126716956.9,^,126650108,^,1,New South Wales
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",40837786.2,^,40800873.12,^,2,Victoria
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",46673043.87,,46605313.95,,3,Queensland
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",,,,,4,South Australia
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",16096931.11,,16084814.13,,5,Western Australia
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",,,,,6,Tasmania
1908558,"Nurseries, cut flowers or cultivated turf - Cultivated turf",,,,,7,Northern Territory
