Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRM_Code,NRM name
9017959,Livestock products - Total,1899291016,,1820082642,,Livestock products,Total,1,New South Wales
9017959,Livestock products - Total,3228071019,,3176431826,,Livestock products,Total,2,Victoria
9017959,Livestock products - Total,561781789.6,,525844898.7,,Livestock products,Total,3,Queensland
9017959,Livestock products - Total,724416503.5,,696670280,,Livestock products,Total,4,South Australia
9017959,Livestock products - Total,1104281572,,1063271557,,Livestock products,Total,5,Western Australia
9017959,Livestock products - Total,451720981.6,,446630752.9,,Livestock products,Total,6,Tasmania
9017959,Livestock products - Total,2594136.36,,2494910.97,,Livestock products,Total,8,Australian Capital Territory
