Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3608458,Vegetables for human consumption - Tomatoes - Processing,522606.59,^,522606.59,^,109,Murray
3608458,Vegetables for human consumption - Tomatoes - Processing,2536.56,*,2536.56,*,114,Southern Highlands and Shoalhaven
3608458,Vegetables for human consumption - Tomatoes - Processing,1188349.86,^,1188349.86,^,202,Bendigo
3608458,Vegetables for human consumption - Tomatoes - Processing,349638.05,,349638.05,,205,Latrobe - Gippsland
3608458,Vegetables for human consumption - Tomatoes - Processing,17881603.89,,17881603.89,,216,Shepparton
3608458,Vegetables for human consumption - Tomatoes - Processing,172305.39,^,172305.39,^,312,Mackay - Isaac - Whitsunday
3608458,Vegetables for human consumption - Tomatoes - Processing,,,,,315,Queensland - Outback
3608458,Vegetables for human consumption - Tomatoes - Processing,,,,,318,Townsville
3608458,Vegetables for human consumption - Tomatoes - Processing,38251.78,**,38251.78,**,402,Adelaide - North
3608458,Vegetables for human consumption - Tomatoes - Processing,,,,,505,Perth - North West
3608458,Vegetables for human consumption - Tomatoes - Processing,22320.93,,22320.93,,509,Western Australia - Wheat Belt
