Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"5,911",,273,,101,Central Tablelands
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"66,366",0,887,0,102,Central West
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),649,,138,,103,Greater Sydney
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"6,791",,341,,104,Hunter
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"91,744",0,947,0,105,Murray
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"7,845",,630,,106,North Coast
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"125,632",0,,0,108,North West NSW
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"8,093",,338,,109,Northern Tablelands
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"6,741",,371,,111,South East NSW
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"9,159",,139,,112,Western
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"27,964",,670,0,201,Corangamite
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),714,,43,,202,East Gippsland
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"47,815",,879,,203,Glenelg Hopkins
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"35,208",,716,,204,Goulburn Broken
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"30,537",,448,,205,Mallee
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"44,212",,809,0,206,North Central
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"5,279",,201,,207,North East
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"24,709",,294,,208,Port Phillip and Western Port
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"25,032",,593,,209,West Gippsland
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"24,535",,510,,210,Wimmera
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"7,004",,515,0,301,Burnett Mary
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),np,0,,0,302,Cape York
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"43,837",0,885,0,303,Condamine
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),np,0,,0,305,Desert Channels
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"20,337",0,369,,306,Fitzroy Basin
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"10,781",,273,,307,North Queensland Dry Tropics
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),394,0,29,,308,Northern Gulf
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"53,534",,411,,309,Queensland Murray Darling Basin
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"8,613",,184,,310,Reef Catchments
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"4,273",,502,,311,South East Queensland
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),np,0,,0,313,Southern Gulf
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"16,227",,467,0,314,Terrain NRM
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"6,906",0,290,0,401,Adelaide and Mount Lofty Ranges
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"43,279",,456,0,403,Eyre Peninsula
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),np,0,,0,404,Kangaroo Island
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"74,825",0,938,0,405,Northern and Yorke
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"24,802",,631,,407,South Australian Murray Darling Basin
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"15,080",,403,,408,South East
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"64,203",0,459,0,501,Northern Agricultural
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"11,686",,155,,502,Peel-Harvey
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),144,0,29,,503,Perth
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"3,455",,61,,504,Rangelands
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"75,539",,493,,505,South Coast
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"33,353",,569,0,506,South West
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"16,490",0,336,0,601,Cradle Coast
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"12,456",0,297,0,602,North
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),"1,255",,110,,603,South
AGFERTTYPEATOURE_F,Fertiliser - Fertiliser use - Urea - Weight applied (t),472,0,31,0,701,Northern Territory
