Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRM_Code,NRM name
3613658,Vegetables for human consumption - Capsicum (excluding chillies),4666555.96,*,3819476.73,*,Vegetables for human consumption,Capsicum (excluding chillies),1,New South Wales
3613658,Vegetables for human consumption - Capsicum (excluding chillies),25895340.03,,22507622.35,,Vegetables for human consumption,Capsicum (excluding chillies),2,Victoria
3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,,Vegetables for human consumption,Capsicum (excluding chillies),3,Queensland
3613658,Vegetables for human consumption - Capsicum (excluding chillies),13997729.04,*,12004530.82,*,Vegetables for human consumption,Capsicum (excluding chillies),4,South Australia
3613658,Vegetables for human consumption - Capsicum (excluding chillies),np,,np,,Vegetables for human consumption,Capsicum (excluding chillies),5,Western Australia
3613658,Vegetables for human consumption - Capsicum (excluding chillies),2383510.48,,2045263.9,,Vegetables for human consumption,Capsicum (excluding chillies),6,Tasmania
3613658,Vegetables for human consumption - Capsicum (excluding chillies),7708.67,*,6403.82,*,Vegetables for human consumption,Capsicum (excluding chillies),7,Northern Territory
