Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRM_Code,NRM name
3605858,Vegetables for human consumption - Mushrooms,99774676.3,,84567219.71,,Vegetables for human consumption,Mushrooms,1,New South Wales
3605858,Vegetables for human consumption - Mushrooms,130324934.8,,112114750,,Vegetables for human consumption,Mushrooms,2,Victoria
3605858,Vegetables for human consumption - Mushrooms,np,,np,,Vegetables for human consumption,Mushrooms,3,Queensland
3605858,Vegetables for human consumption - Mushrooms,23562250.73,,20463440.23,,Vegetables for human consumption,Mushrooms,4,South Australia
3605858,Vegetables for human consumption - Mushrooms,np,,np,,Vegetables for human consumption,Mushrooms,5,Western Australia
3605858,Vegetables for human consumption - Mushrooms,5659015.46,,4842884.75,,Vegetables for human consumption,Mushrooms,6,Tasmania
