Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1005158,Hay - Lucerne cut for hay,12407114.46,*,12407114.46,*,101,Capital Region
1005158,Hay - Lucerne cut for hay,25236425.01,^,25236425.01,^,103,Central West
1005158,Hay - Lucerne cut for hay,33533.7,**,33533.7,**,104,Coffs Harbour - Grafton
1005158,Hay - Lucerne cut for hay,1669922.13,**,1669922.13,**,105,Far West and Orana
1005158,Hay - Lucerne cut for hay,2287209.11,*,2287209.11,*,106,Hunter Valley exc Newcastle
1005158,Hay - Lucerne cut for hay,2701.58,**,2701.58,**,107,Illawarra
1005158,Hay - Lucerne cut for hay,1073333.11,**,1073333.11,**,108,Mid North Coast
1005158,Hay - Lucerne cut for hay,15570434.04,*,15570434.04,*,109,Murray
1005158,Hay - Lucerne cut for hay,5836382.4,*,5836382.4,*,110,New England and North West
1005158,Hay - Lucerne cut for hay,10626421.35,^,10626421.35,^,113,Riverina
1005158,Hay - Lucerne cut for hay,70735.05,,70735.05,,114,Southern Highlands and Shoalhaven
1005158,Hay - Lucerne cut for hay,168583.99,**,168583.99,**,115,Sydney - Baulkham Hills and Hawkesbury
1005158,Hay - Lucerne cut for hay,15458.92,**,15458.92,**,123,Sydney - Outer South West
1005158,Hay - Lucerne cut for hay,261814.23,**,261814.23,**,127,Sydney - South West
1005158,Hay - Lucerne cut for hay,2034303.48,*,2034303.48,*,201,Ballarat
1005158,Hay - Lucerne cut for hay,4135670.62,*,4135670.62,*,202,Bendigo
1005158,Hay - Lucerne cut for hay,669547.69,**,669547.69,**,203,Geelong
1005158,Hay - Lucerne cut for hay,2654769.08,^,2654769.08,^,204,Hume
1005158,Hay - Lucerne cut for hay,4244043.11,^,4244043.11,^,205,Latrobe - Gippsland
1005158,Hay - Lucerne cut for hay,59916.16,**,59916.16,**,210,Melbourne - North West
1005158,Hay - Lucerne cut for hay,9190.66,,9190.66,,213,Melbourne - West
1005158,Hay - Lucerne cut for hay,5695742.38,*,5695742.38,*,215,North West
1005158,Hay - Lucerne cut for hay,26954591.66,^,26954591.66,^,216,Shepparton
1005158,Hay - Lucerne cut for hay,4017962.92,*,4017962.92,*,217,Warrnambool and South West
1005158,Hay - Lucerne cut for hay,37853.44,,37853.44,,301,Brisbane - East
1005158,Hay - Lucerne cut for hay,87735.33,,87735.33,,305,Brisbane Inner City
1005158,Hay - Lucerne cut for hay,11335587.88,^,11335587.88,^,307,Darling Downs - Maranoa
1005158,Hay - Lucerne cut for hay,6050247.17,*,6050247.17,*,308,Central Queensland
1005158,Hay - Lucerne cut for hay,6560304.33,^,6560304.33,^,310,Ipswich
1005158,Hay - Lucerne cut for hay,1018733.12,*,1018733.12,*,311,Logan - Beaudesert
1005158,Hay - Lucerne cut for hay,423840.3,**,423840.3,**,313,Moreton Bay - North
1005158,Hay - Lucerne cut for hay,2839982.89,**,2839982.89,**,317,Toowoomba
1005158,Hay - Lucerne cut for hay,284538.45,**,284538.45,**,318,Townsville
1005158,Hay - Lucerne cut for hay,5809048.26,^,5809048.26,^,319,Wide Bay
1005158,Hay - Lucerne cut for hay,245894.13,**,245894.13,**,401,Adelaide - Central and Hills
1005158,Hay - Lucerne cut for hay,,,,,402,Adelaide - North
1005158,Hay - Lucerne cut for hay,,,,,403,Adelaide - South
1005158,Hay - Lucerne cut for hay,,,,,405,Barossa - Yorke - Mid North
1005158,Hay - Lucerne cut for hay,,,,,406,South Australia - Outback
1005158,Hay - Lucerne cut for hay,16600577.22,^,16600577.22,^,407,South Australia - South East
1005158,Hay - Lucerne cut for hay,1109419.07,^,1109419.07,^,501,Bunbury
1005158,Hay - Lucerne cut for hay,13147.74,,13147.74,,504,Perth - North East
1005158,Hay - Lucerne cut for hay,314231.1,,314231.1,,509,Western Australia - Wheat Belt
1005158,Hay - Lucerne cut for hay,25034.7,**,25034.7,**,510,Western Australia - Outback (North)
1005158,Hay - Lucerne cut for hay,406901.95,*,406901.95,*,601,Hobart
1005158,Hay - Lucerne cut for hay,4631680.12,,4631680.12,,602,Launceston and North East
1005158,Hay - Lucerne cut for hay,1633150.48,^,1633150.48,^,603,South East
1005158,Hay - Lucerne cut for hay,1044914.98,**,1044914.98,**,604,West and North West
1005158,Hay - Lucerne cut for hay,3244.58,,3244.58,,702,Northern Territory - Outback
