Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3308158,Hay - Other crops cut for hay,1351827.28,**,1351827.28,**,101,Capital Region
3308158,Hay - Other crops cut for hay,2894622.05,^,2894622.05,^,103,Central West
3308158,Hay - Other crops cut for hay,179997.92,**,179997.92,**,104,Coffs Harbour - Grafton
3308158,Hay - Other crops cut for hay,1258585.46,*,1258585.46,*,105,Far West and Orana
3308158,Hay - Other crops cut for hay,237389.27,**,237389.27,**,106,Hunter Valley exc Newcastle
3308158,Hay - Other crops cut for hay,444757.62,**,444757.62,**,108,Mid North Coast
3308158,Hay - Other crops cut for hay,2745220.73,^,2745220.73,^,109,Murray
3308158,Hay - Other crops cut for hay,2174938.99,^,2174938.99,^,110,New England and North West
3308158,Hay - Other crops cut for hay,5713299.93,^,5713299.93,^,113,Riverina
3308158,Hay - Other crops cut for hay,548106.1,**,548106.1,**,114,Southern Highlands and Shoalhaven
3308158,Hay - Other crops cut for hay,10697.96,**,10697.96,**,123,Sydney - Outer South West
3308158,Hay - Other crops cut for hay,4337520.67,**,4337520.67,**,201,Ballarat
3308158,Hay - Other crops cut for hay,1257871.47,**,1257871.47,**,202,Bendigo
3308158,Hay - Other crops cut for hay,92642.68,^,92642.68,^,203,Geelong
3308158,Hay - Other crops cut for hay,28958.35,**,28958.35,**,204,Hume
3308158,Hay - Other crops cut for hay,340055.96,*,340055.96,*,205,Latrobe - Gippsland
3308158,Hay - Other crops cut for hay,2753.71,*,2753.71,*,209,Melbourne - North East
3308158,Hay - Other crops cut for hay,27592035.25,^,27592035.25,^,215,North West
3308158,Hay - Other crops cut for hay,3769317.16,*,3769317.16,*,216,Shepparton
3308158,Hay - Other crops cut for hay,471968.59,*,471968.59,*,217,Warrnambool and South West
3308158,Hay - Other crops cut for hay,36970.5,,36970.5,,306,Cairns
3308158,Hay - Other crops cut for hay,5123426.59,*,5123426.59,*,307,Darling Downs - Maranoa
3308158,Hay - Other crops cut for hay,3596472.36,*,3596472.36,*,308,Central Queensland
3308158,Hay - Other crops cut for hay,2907114.56,^,2907114.56,^,310,Ipswich
3308158,Hay - Other crops cut for hay,1096233.86,**,1096233.86,**,312,Mackay - Isaac - Whitsunday
3308158,Hay - Other crops cut for hay,301832.13,**,301832.13,**,313,Moreton Bay - North
3308158,Hay - Other crops cut for hay,4187731.89,^,4187731.89,^,315,Queensland - Outback
3308158,Hay - Other crops cut for hay,728753.45,**,728753.45,**,317,Toowoomba
3308158,Hay - Other crops cut for hay,13385.49,,13385.49,,318,Townsville
3308158,Hay - Other crops cut for hay,1184218.63,*,1184218.63,*,319,Wide Bay
3308158,Hay - Other crops cut for hay,4649.48,**,4649.48,**,402,Adelaide - North
3308158,Hay - Other crops cut for hay,3357831.21,*,3357831.21,*,405,Barossa - Yorke - Mid North
3308158,Hay - Other crops cut for hay,323282.98,*,323282.98,*,406,South Australia - Outback
3308158,Hay - Other crops cut for hay,10479544.27,*,10479544.27,*,407,South Australia - South East
3308158,Hay - Other crops cut for hay,1892742.89,*,1892742.89,*,501,Bunbury
3308158,Hay - Other crops cut for hay,236216.85,,236216.85,,502,Mandurah
3308158,Hay - Other crops cut for hay,5928139.7,^,5928139.7,^,509,Western Australia - Wheat Belt
3308158,Hay - Other crops cut for hay,242461.12,^,242461.12,^,510,Western Australia - Outback (North)
3308158,Hay - Other crops cut for hay,13797.44,,13797.44,,511,Western Australia - Outback (South)
3308158,Hay - Other crops cut for hay,100625.2,*,100625.2,*,602,Launceston and North East
3308158,Hay - Other crops cut for hay,131880,,131880,,604,West and North West
3308158,Hay - Other crops cut for hay,26618.76,,26618.76,,701,Darwin
3308158,Hay - Other crops cut for hay,6833190.75,^,6833190.75,^,702,Northern Territory - Outback
