Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
3308558,Hay - Other pasture cut for hay,2994577.24,*,2994577.24,*,101,Capital Region
3308558,Hay - Other pasture cut for hay,1444249.14,*,1444249.14,*,103,Central West
3308558,Hay - Other pasture cut for hay,219751.78,**,219751.78,**,104,Coffs Harbour - Grafton
3308558,Hay - Other pasture cut for hay,130219.69,**,130219.69,**,105,Far West and Orana
3308558,Hay - Other pasture cut for hay,303915.86,*,303915.86,*,106,Hunter Valley exc Newcastle
3308558,Hay - Other pasture cut for hay,2302764.13,**,2302764.13,**,108,Mid North Coast
3308558,Hay - Other pasture cut for hay,12758197.92,^,12758197.92,^,109,Murray
3308558,Hay - Other pasture cut for hay,1715654.2,*,1715654.2,*,110,New England and North West
3308558,Hay - Other pasture cut for hay,3798517.96,**,3798517.96,**,112,Richmond - Tweed
3308558,Hay - Other pasture cut for hay,2620614.54,*,2620614.54,*,113,Riverina
3308558,Hay - Other pasture cut for hay,554360.35,**,554360.35,**,114,Southern Highlands and Shoalhaven
3308558,Hay - Other pasture cut for hay,111066.16,**,111066.16,**,115,Sydney - Baulkham Hills and Hawkesbury
3308558,Hay - Other pasture cut for hay,3649.69,*,3649.69,*,116,Sydney - Blacktown
3308558,Hay - Other pasture cut for hay,12803.51,**,12803.51,**,123,Sydney - Outer South West
3308558,Hay - Other pasture cut for hay,8557402.6,*,8557402.6,*,201,Ballarat
3308558,Hay - Other pasture cut for hay,3766332.97,*,3766332.97,*,202,Bendigo
3308558,Hay - Other pasture cut for hay,1964799.08,*,1964799.08,*,203,Geelong
3308558,Hay - Other pasture cut for hay,14710710.67,^,14710710.67,^,204,Hume
3308558,Hay - Other pasture cut for hay,20805067.02,^,20805067.02,^,205,Latrobe - Gippsland
3308558,Hay - Other pasture cut for hay,301875.69,**,301875.69,**,209,Melbourne - North East
3308558,Hay - Other pasture cut for hay,387012.05,*,387012.05,*,210,Melbourne - North West
3308558,Hay - Other pasture cut for hay,386759.23,**,386759.23,**,211,Melbourne - Outer East
3308558,Hay - Other pasture cut for hay,3583371.95,*,3583371.95,*,212,Melbourne - South East
3308558,Hay - Other pasture cut for hay,394136.9,**,394136.9,**,214,Mornington Peninsula
3308558,Hay - Other pasture cut for hay,20811956.26,^,20811956.26,^,215,North West
3308558,Hay - Other pasture cut for hay,19005098.81,*,19005098.81,*,216,Shepparton
3308558,Hay - Other pasture cut for hay,55715343.81,^,55715343.81,^,217,Warrnambool and South West
3308558,Hay - Other pasture cut for hay,,,,,306,Cairns
3308558,Hay - Other pasture cut for hay,,,,,307,Darling Downs - Maranoa
3308558,Hay - Other pasture cut for hay,5880347.22,*,5880347.22,*,308,Central Queensland
3308558,Hay - Other pasture cut for hay,1976771.85,*,1976771.85,*,310,Ipswich
3308558,Hay - Other pasture cut for hay,394669.69,*,394669.69,*,311,Logan - Beaudesert
3308558,Hay - Other pasture cut for hay,1328635.26,*,1328635.26,*,312,Mackay - Isaac - Whitsunday
3308558,Hay - Other pasture cut for hay,724023.67,**,724023.67,**,313,Moreton Bay - North
3308558,Hay - Other pasture cut for hay,4617300.47,*,4617300.47,*,315,Queensland - Outback
3308558,Hay - Other pasture cut for hay,139214.5,**,139214.5,**,316,Sunshine Coast
3308558,Hay - Other pasture cut for hay,53936.04,**,53936.04,**,317,Toowoomba
3308558,Hay - Other pasture cut for hay,,,,,318,Townsville
3308558,Hay - Other pasture cut for hay,3169816.64,*,3169816.64,*,319,Wide Bay
3308558,Hay - Other pasture cut for hay,1210748.74,^,1210748.74,^,401,Adelaide - Central and Hills
3308558,Hay - Other pasture cut for hay,220211.07,**,220211.07,**,402,Adelaide - North
3308558,Hay - Other pasture cut for hay,23371.41,**,23371.41,**,403,Adelaide - South
3308558,Hay - Other pasture cut for hay,3778322.44,*,3778322.44,*,405,Barossa - Yorke - Mid North
3308558,Hay - Other pasture cut for hay,1081757.77,**,1081757.77,**,406,South Australia - Outback
3308558,Hay - Other pasture cut for hay,18896920.9,^,18896920.9,^,407,South Australia - South East
3308558,Hay - Other pasture cut for hay,40472015.3,*,40472015.3,*,501,Bunbury
3308558,Hay - Other pasture cut for hay,1536268.91,*,1536268.91,*,502,Mandurah
3308558,Hay - Other pasture cut for hay,859.91,*,859.91,*,504,Perth - North East
3308558,Hay - Other pasture cut for hay,121632.07,*,121632.07,*,506,Perth - South East
3308558,Hay - Other pasture cut for hay,4412068.59,^,4412068.59,^,509,Western Australia - Wheat Belt
3308558,Hay - Other pasture cut for hay,1843846.02,*,1843846.02,*,510,Western Australia - Outback (North)
3308558,Hay - Other pasture cut for hay,1631273.54,*,1631273.54,*,511,Western Australia - Outback (South)
3308558,Hay - Other pasture cut for hay,112331.9,*,112331.9,*,601,Hobart
3308558,Hay - Other pasture cut for hay,14120647.23,^,14120647.23,^,602,Launceston and North East
3308558,Hay - Other pasture cut for hay,949597.25,^,949597.25,^,603,South East
3308558,Hay - Other pasture cut for hay,11920826.45,^,11920826.45,^,604,West and North West
3308558,Hay - Other pasture cut for hay,,,,,701,Darwin
3308558,Hay - Other pasture cut for hay,,,,,702,Northern Territory - Outback
3308558,Hay - Other pasture cut for hay,37324.28,^,37324.28,^,801,Australian Capital Territory
