Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,50329427.94,^,47786494.37,^,101,Capital Region
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,136588276.7,,129687047.5,,103,Central West
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,51982317.51,^,49355870.41,^,105,Far West and Orana
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1554801.54,*,1476243.98,*,106,Hunter Valley excluding Newcastle
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,181542882.8,,172370287.2,,109,Murray
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,41972860.74,^,39852149.25,^,110,New England and North West
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,217759275.7,,206756818.6,,113,Riverina
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,347275.74,**,329729.37,**,114,Southern Highlands and Shoalhaven
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,352939.24,,335106.71,,127,Sydney - South West
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,63178437.81,^,60242798.6,^,201,Ballarat
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,28524177.68,^,27198777.8,^,202,Bendigo
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,12020958.88,*,11462394.93,*,203,Geelong
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,20172655.2,*,19235315.82,*,204,Hume
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,2617940.64,*,2496295.83,*,205,Latrobe - Gippsland
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1415239.44,**,1349479.15,**,210,Melbourne - North West
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1268291.09,^,1209358.88,^,213,Melbourne - West
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,146484931.1,^,139678385.7,^,215,North West
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,31160577.14,^,29712674.74,^,216,Shepparton
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,34731515.12,^,33117686.08,^,217,Warrnambool and South West
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,15727.43,*,14823.67,*,310,Ipswich
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,105346.46,**,102119.99,**,402,Adelaide - North
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,52966819.87,^,51344595.37,^,405,Barossa - Yorke - Mid North
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,93866673.05,,90991801.25,,406,South Australia - Outback
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,61386634.14,^,59506534.45,^,407,South Australia - South East
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,4953181.23,*,4781478.49,*,501,Bunbury
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,738706621,,713099250.6,,509,Western Australia - Wheat Belt
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,548864.88,,529838.4,,510,Western Australia - Outback (North)
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,433799255,,418761541.9,,511,Western Australia - Outback (South)
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,1618291.97,^,1574050.29,^,602,Launceston and North East
1900958,Broadacre crops - Non-cereal crops - Oilseeds - Canola,96712.17,*,94068.21,*,604,West and North West
