Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4309359,Fruit and nuts (excluding grapes) - Total,26018636.39,^,22519181.21,^,101,Central Tablelands
4309359,Fruit and nuts (excluding grapes) - Total,9229490.29,,7728547.41,,102,Central West
4309359,Fruit and nuts (excluding grapes) - Total,17151144.59,^,15001108.26,^,103,Greater Sydney
4309359,Fruit and nuts (excluding grapes) - Total,351649.09,*,313789.82,*,104,Hunter
4309359,Fruit and nuts (excluding grapes) - Total,29965418.24,^,26403905.14,^,105,Murray
4309359,Fruit and nuts (excluding grapes) - Total,302626402.4,,289544164.6,,106,North Coast
4309359,Fruit and nuts (excluding grapes) - Total,6666489.34,*,5593514.44,*,108,North West NSW
4309359,Fruit and nuts (excluding grapes) - Total,7841121.03,**,6720853.7,**,109,Northern Tablelands
4309359,Fruit and nuts (excluding grapes) - Total,219871053.9,,192432907.6,,110,Riverina
4309359,Fruit and nuts (excluding grapes) - Total,1709097.55,**,1643823.22,**,111,South East NSW
4309359,Fruit and nuts (excluding grapes) - Total,39652040.38,,36338259.25,,112,Western
4309359,Fruit and nuts (excluding grapes) - Total,1585182.28,**,1502781.92,**,201,Corangamite
4309359,Fruit and nuts (excluding grapes) - Total,2449520.68,*,2148049.28,*,202,East Gippsland
4309359,Fruit and nuts (excluding grapes) - Total,828630.87,**,712477.13,**,203,Glenelg Hopkins
4309359,Fruit and nuts (excluding grapes) - Total,394362377.7,,347042862.8,,204,Goulburn Broken
4309359,Fruit and nuts (excluding grapes) - Total,490917351.3,,464427821.4,,205,Mallee
4309359,Fruit and nuts (excluding grapes) - Total,101177633.3,,89023605.29,,206,North Central
4309359,Fruit and nuts (excluding grapes) - Total,32805698.4,^,29995616.57,^,207,North East
4309359,Fruit and nuts (excluding grapes) - Total,141684038.3,,124307334.1,,208,Port Phillip and Western Port
4309359,Fruit and nuts (excluding grapes) - Total,1137107.71,*,1066057.38,*,209,West Gippsland
4309359,Fruit and nuts (excluding grapes) - Total,714649.05,*,697432.9,*,210,Wimmera
4309359,Fruit and nuts (excluding grapes) - Total,488013403.5,,434059343.6,,301,Burnett Mary
4309359,Fruit and nuts (excluding grapes) - Total,499720.63,^,409220.83,^,302,Cape York
4309359,Fruit and nuts (excluding grapes) - Total,875800.19,*,765680.84,*,303,Condamine
4309359,Fruit and nuts (excluding grapes) - Total,8781020.01,,7787653.45,,304,Cooperative Management Area
4309359,Fruit and nuts (excluding grapes) - Total,181394.91,**,136511.05,**,305,Desert Channels
4309359,Fruit and nuts (excluding grapes) - Total,19319285.24,^,15509147.34,^,306,Fitzroy Basin
4309359,Fruit and nuts (excluding grapes) - Total,30797489.55,^,26648868.83,^,307,North Queensland Dry Tropics
4309359,Fruit and nuts (excluding grapes) - Total,121180474.1,^,104579369.8,^,308,Northern Gulf
4309359,Fruit and nuts (excluding grapes) - Total,68567875.72,,58364373.57,,309,Queensland Murray Darling Basin
4309359,Fruit and nuts (excluding grapes) - Total,2308449.28,*,2225033.65,*,310,Reef Catchments
4309359,Fruit and nuts (excluding grapes) - Total,241382356.4,,206855048.7,,311,South East Queensland
4309359,Fruit and nuts (excluding grapes) - Total,563120511.5,,496435744.7,,314,Terrain NRM
4309359,Fruit and nuts (excluding grapes) - Total,87926575.5,^,76202346.71,^,401,Adelaide and Mount Lofty Ranges
4309359,Fruit and nuts (excluding grapes) - Total,127047.35,**,123757.98,**,404,Kangaroo Island
4309359,Fruit and nuts (excluding grapes) - Total,1073306.62,*,1027720.68,*,405,Northern and Yorke
4309359,Fruit and nuts (excluding grapes) - Total,503430690.3,,438989139.8,,407,South Australian Murray Darling Basin
4309359,Fruit and nuts (excluding grapes) - Total,13696292.39,^,12100302.21,^,408,South East
4309359,Fruit and nuts (excluding grapes) - Total,44126208.52,,38246584.01,,501,Northern Agricultural
4309359,Fruit and nuts (excluding grapes) - Total,1272148.12,*,1086295.61,*,502,Peel-Harvey
4309359,Fruit and nuts (excluding grapes) - Total,38335008.28,^,34371606.27,*,503,Perth
4309359,Fruit and nuts (excluding grapes) - Total,16638526.06,^,15044979.16,^,504,Rangelands
4309359,Fruit and nuts (excluding grapes) - Total,7305884.98,*,6896520.38,*,505,South Coast
4309359,Fruit and nuts (excluding grapes) - Total,186830962.7,,161220010.2,,506,South West
4309359,Fruit and nuts (excluding grapes) - Total,30424715.81,,27585493.96,,601,Cradle Coast
4309359,Fruit and nuts (excluding grapes) - Total,50054740.85,^,44693797.71,^,602,North
4309359,Fruit and nuts (excluding grapes) - Total,116251828.2,,105348487.8,,603,South
4309359,Fruit and nuts (excluding grapes) - Total,73565573.98,,62873177.61,,701,Northern Territory
4309359,Fruit and nuts (excluding grapes) - Total,136986.61,,123183.59,,801,ACT
