Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,372,808",0,,0,101,Central Tablelands
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"4,489,691",0,,0,102,Central West
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"46,547",0,344,0,103,Greater Sydney
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,024,637",,,0,104,Hunter
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,949,351",,,0,105,Murray
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"497,788",0,,0,106,North Coast
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"3,219,516",0,,0,108,North West NSW
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,481,987",0,,0,109,Northern Tablelands
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,486,634",0,,0,111,South East NSW
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"23,471,410",0,762,0,112,Western
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"512,976",0,,0,201,Corangamite
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"203,993",,488,0,202,East Gippsland
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,204,961",0,,0,203,Glenelg Hopkins
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"740,389",,,0,204,Goulburn Broken
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"302,475",,335,,205,Mallee
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"867,131",0,,0,206,North Central
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"542,473",,,0,207,North East
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"177,940",0,,0,208,Port Phillip and Western Port
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"485,204",0,,0,209,West Gippsland
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"534,068",0,963,0,210,Wimmera
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"2,867,673",0,,0,301,Burnett Mary
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"2,449,463",0,34,0,302,Cape York
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"784,176",0,,0,303,Condamine
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,591,315",,19,,304,Cooperative Management Area
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"42,393,230",0,634,0,305,Desert Channels
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"13,632,682",0,,0,306,Fitzroy Basin
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"12,052,154",,695,0,307,North Queensland Dry Tropics
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"11,683,626",0,208,0,308,Northern Gulf
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"7,249,611",0,,0,309,Queensland Murray Darling Basin
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"463,464",,493,0,310,Reef Catchments
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"918,538",,,0,311,South East Queensland
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"16,359,804",,508,0,312,South West Queensland
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"16,427,683",0,329,0,313,Southern Gulf
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"499,080",,538,0,314,Terrain NRM
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"138,650",0,726,0,401,Adelaide and Mount Lofty Ranges
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,499,070",,770,0,403,Eyre Peninsula
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"117,070",0,189,0,404,Kangaroo Island
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,511,042",,,0,405,Northern and Yorke
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"2,250,539",,,0,407,South Australian Murray Darling Basin
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"1,316,441",0,,0,408,South East
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"954,909",0,862,0,501,Northern Agricultural
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"264,265",0,512,0,502,Peel-Harvey
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"3,166",,21,,503,Perth
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"64,384,722",0,272,0,504,Rangelands
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"952,178",0,,0,505,South Coast
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"929,586",0,,0,506,South West
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"205,933",0,810,0,601,Cradle Coast
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"461,851",0,832,0,602,North
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"365,271",0,443,0,603,South
AGLANDGRAZEHA_F,Land use - Land mainly used for grazing - Total area (ha) (e),"49,894,961",0,220,0,701,Northern Territory
