Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
9200258,Livestock products - Milk,32640724.99,*,32640724.99,*,101,Capital Region
9200258,Livestock products - Milk,49309082.62,*,49309082.62,*,103,Central West
9200258,Livestock products - Milk,14825226.54,**,14825226.54,**,104,Coffs Harbour - Grafton
9200258,Livestock products - Milk,6171627.25,*,6171627.25,*,105,Far West and Orana
9200258,Livestock products - Milk,69506116.33,^,69506116.33,^,106,Hunter Valley exc Newcastle
9200258,Livestock products - Milk,,,,,107,Illawarra
9200258,Livestock products - Milk,121872170.9,*,121872170.9,*,108,Mid North Coast
9200258,Livestock products - Milk,97571843.39,^,97571843.39,^,109,Murray
9200258,Livestock products - Milk,,,,,110,New England and North West
9200258,Livestock products - Milk,35170189.2,*,35170189.2,*,112,Richmond - Tweed
9200258,Livestock products - Milk,31474824.51,**,31474824.51,**,113,Riverina
9200258,Livestock products - Milk,67610901.86,^,67610901.86,^,114,Southern Highlands and Shoalhaven
9200258,Livestock products - Milk,7745930.87,^,7745930.87,^,123,Sydney - Outer South West
9200258,Livestock products - Milk,14782.31,**,14782.31,**,124,Sydney - Outer West and Blue Mountains
9200258,Livestock products - Milk,7643645.61,,7643645.61,,127,Sydney - South West
9200258,Livestock products - Milk,9885379.99,**,9885379.99,**,201,Ballarat
9200258,Livestock products - Milk,6954169.65,,6954169.65,,202,Bendigo
9200258,Livestock products - Milk,169247838.6,**,169247838.6,**,204,Hume
9200258,Livestock products - Milk,733432935.8,,733432935.8,,205,Latrobe - Gippsland
9200258,Livestock products - Milk,9841468.83,**,9841468.83,**,211,Melbourne - Outer East
9200258,Livestock products - Milk,101899777.8,*,101899777.8,*,212,Melbourne - South East
9200258,Livestock products - Milk,156305511.6,^,156305511.6,^,215,North West
9200258,Livestock products - Milk,569765490.6,^,569765490.6,^,216,Shepparton
9200258,Livestock products - Milk,877268119.8,,877268119.8,,217,Warrnambool and South West
9200258,Livestock products - Milk,2451375.31,,2451375.31,,305,Brisbane Inner City
9200258,Livestock products - Milk,28383436.81,^,28383436.81,^,306,Cairns
9200258,Livestock products - Milk,64619646.06,^,64619646.06,^,307,Darling Downs - Maranoa
9200258,Livestock products - Milk,4849835.98,**,4849835.98,**,308,Central Queensland
9200258,Livestock products - Milk,29976987.6,*,29976987.6,*,310,Ipswich
9200258,Livestock products - Milk,14998675.23,*,14998675.23,*,311,Logan - Beaudesert
9200258,Livestock products - Milk,1914179.85,**,1914179.85,**,312,Mackay - Isaac - Whitsunday
9200258,Livestock products - Milk,3966726.47,**,3966726.47,**,313,Moreton Bay - North
9200258,Livestock products - Milk,986644.37,**,986644.37,**,315,Queensland - Outback
9200258,Livestock products - Milk,29410146.03,*,29410146.03,*,316,Sunshine Coast
9200258,Livestock products - Milk,3531229.33,**,3531229.33,**,317,Toowoomba
9200258,Livestock products - Milk,3329340.72,**,3329340.72,**,318,Townsville
9200258,Livestock products - Milk,41875780.92,^,41875780.92,^,319,Wide Bay
9200258,Livestock products - Milk,6800873.43,**,6800873.43,**,401,Adelaide - Central and Hills
9200258,Livestock products - Milk,20820468.15,*,20820468.15,*,405,Barossa - Yorke - Mid North
9200258,Livestock products - Milk,189072005.5,^,189072005.5,^,407,South Australia - South East
9200258,Livestock products - Milk,175861330.4,^,175861330.4,^,501,Bunbury
9200258,Livestock products - Milk,3314972.22,*,3314972.22,*,502,Mandurah
9200258,Livestock products - Milk,1602747.47,*,1602747.47,*,506,Perth - South East
9200258,Livestock products - Milk,8030218.14,*,8030218.14,*,509,Western Australia - Wheat Belt
9200258,Livestock products - Milk,3424630.11,,3424630.11,,511,Western Australia - Outback (South)
9200258,Livestock products - Milk,168204190.2,^,168204190.2,^,602,Launceston and North East
9200258,Livestock products - Milk,9012668.79,*,9012668.79,*,603,South East
9200258,Livestock products - Milk,252258494.5,,252258494.5,,604,West and North West
