Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
9013959,Total value of crops,157933032.3,,141484095.5,,101,Central Tablelands
9013959,Total value of crops,815195511.8,,760720194,,102,Central West
9013959,Total value of crops,442116051.7,,394429250.5,,103,Greater Sydney
9013959,Total value of crops,51158595.8,*,47351268.53,*,104,Hunter
9013959,Total value of crops,895607072.3,,824476585.5,,105,Murray
9013959,Total value of crops,496308954.1,,459342402.8,,106,North Coast
9013959,Total value of crops,1533107644,,1467246608,,108,North West NSW
9013959,Total value of crops,131591614.1,^,118323665,^,109,Northern Tablelands
9013959,Total value of crops,1784845178,,1658036401,,110,Riverina
9013959,Total value of crops,103997309.9,^,97076073.27,^,111,South East NSW
9013959,Total value of crops,350153600.5,,330321229.7,,112,Western
9013959,Total value of crops,263803500.5,^,242499601.6,^,201,Corangamite
9013959,Total value of crops,110125193.8,,91367619.99,,202,East Gippsland
9013959,Total value of crops,212581110.8,,200748224.5,,203,Glenelg Hopkins
9013959,Total value of crops,942559333.4,,843526848.4,,204,Goulburn Broken
9013959,Total value of crops,1672746320,,1562867972,,205,Mallee
9013959,Total value of crops,848312536.1,,780044508.2,,206,North Central
9013959,Total value of crops,73231181.53,^,68099841.18,^,207,North East
9013959,Total value of crops,1000566277,,878285982.1,,208,Port Phillip and Western Port
9013959,Total value of crops,169826498.7,,146565807.3,,209,West Gippsland
9013959,Total value of crops,700382820.1,,639704379.7,,210,Wimmera
9013959,Total value of crops,981409327.7,,877429378,,301,Burnett Mary
9013959,Total value of crops,1804839.93,^,1544702.83,^,302,Cape York
9013959,Total value of crops,669941433.1,,625067811.6,,303,Condamine
9013959,Total value of crops,15650736.4,^,13650822.06,^,304,Cooperative Management Area
9013959,Total value of crops,4079030.8,^,3957737.2,^,305,Desert Channels
9013959,Total value of crops,618540522.6,,585166749.6,,306,Fitzroy Basin
9013959,Total value of crops,643604160.1,,580357166.2,,307,North Queensland Dry Tropics
9013959,Total value of crops,166198603.8,^,145573831,^,308,Northern Gulf
9013959,Total value of crops,882283477.2,,821811461.7,,309,Queensland Murray Darling Basin
9013959,Total value of crops,372021907.6,,353409426.7,,310,Reef Catchments
9013959,Total value of crops,990647939.4,,834025554.7,,311,South East Queensland
9013959,Total value of crops,784324.32,*,705925.26,*,312,South West Queensland
9013959,Total value of crops,3450500.31,*,3450500.31,*,313,Southern Gulf
9013959,Total value of crops,1039021819,,948892505.4,,314,Terrain NRM
9013959,Total value of crops,544183641.6,,492461809.4,,401,Adelaide and Mount Lofty Ranges
9013959,Total value of crops,417020358.4,,388996185.2,,403,Eyre Peninsula
9013959,Total value of crops,15577788.99,,14960707.12,,404,Kangaroo Island
9013959,Total value of crops,1000488528,,941460405.4,,405,Northern and Yorke
9013959,Total value of crops,14696445.53,^,13749024.43,^,406,South Australian Arid Lands
9013959,Total value of crops,1509566100,,1377586417,,407,South Australian Murray Darling Basin
9013959,Total value of crops,354555016.6,,332759034.7,,408,South East
9013959,Total value of crops,1031004708,,953115724.5,,501,Northern Agricultural
9013959,Total value of crops,220401138.1,,198415842.5,,502,Peel-Harvey
9013959,Total value of crops,153102916.1,^,135173464.6,^,503,Perth
9013959,Total value of crops,91224364.1,,78044275.91,,504,Rangelands
9013959,Total value of crops,1300234871,,1222223972,,505,South Coast
9013959,Total value of crops,843597256.1,,773851473.3,,506,South West
9013959,Total value of crops,188512329.4,,172062708.2,,601,Cradle Coast
9013959,Total value of crops,232952268.2,,216772050.3,,602,North
9013959,Total value of crops,180990090.3,,165680237.9,,603,South
9013959,Total value of crops,129910128.5,,112523886.2,,701,Northern Territory
9013959,Total value of crops,4205841.71,*,3794885.37,*,801,ACT
