Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4205558,Fruit and nuts - Stone fruit - Nectarines,11939.14,**,10194.04,**,101,Central Tablelands
4205558,Fruit and nuts - Stone fruit - Nectarines,210588.82,,179807.76,,102,Central West
4205558,Fruit and nuts - Stone fruit - Nectarines,2387260.91,^,2038323.05,^,103,Greater Sydney
4205558,Fruit and nuts - Stone fruit - Nectarines,2181174.28,,1862359.41,,105,Murray
4205558,Fruit and nuts - Stone fruit - Nectarines,245115.11,*,209287.47,*,106,North Coast
4205558,Fruit and nuts - Stone fruit - Nectarines,52728.84,**,45021.64,**,108,North West NSW
4205558,Fruit and nuts - Stone fruit - Nectarines,7304.76,^,6237.05,^,109,Northern Tablelands
4205558,Fruit and nuts - Stone fruit - Nectarines,13383.45,**,11427.23,**,110,Riverina
4205558,Fruit and nuts - Stone fruit - Nectarines,184040.52,^,157139.94,^,111,South East NSW
4205558,Fruit and nuts - Stone fruit - Nectarines,2011.87,**,1706.35,**,201,Corangamite
4205558,Fruit and nuts - Stone fruit - Nectarines,12931.32,**,10967.6,**,202,East Gippsland
4205558,Fruit and nuts - Stone fruit - Nectarines,25833719.16,^,21910653.46,^,204,Goulburn Broken
4205558,Fruit and nuts - Stone fruit - Nectarines,13497700.51,^,11447962.12,^,205,Mallee
4205558,Fruit and nuts - Stone fruit - Nectarines,44186662.49,^,37476549.29,^,206,North Central
4205558,Fruit and nuts - Stone fruit - Nectarines,1325.76,*,1124.43,*,207,North East
4205558,Fruit and nuts - Stone fruit - Nectarines,309405.85,**,262419.99,**,208,Port Phillip and Western Port
4205558,Fruit and nuts - Stone fruit - Nectarines,778.12,**,659.95,**,209,West Gippsland
4205558,Fruit and nuts - Stone fruit - Nectarines,341528.82,,282450.65,,301,Burnett Mary
4205558,Fruit and nuts - Stone fruit - Nectarines,1307458.38,^,1081292.27,^,309,Queensland Murray Darling Basin
4205558,Fruit and nuts - Stone fruit - Nectarines,112820.12,,93304.33,,311,South East Queensland
4205558,Fruit and nuts - Stone fruit - Nectarines,15953.67,**,13453.24,**,401,Adelaide and Mount Lofty Ranges
4205558,Fruit and nuts - Stone fruit - Nectarines,6735702.01,^,5680008.9,^,407,South Australian Murray Darling Basin
4205558,Fruit and nuts - Stone fruit - Nectarines,528351.21,,449749.36,,501,Northern Agricultural
4205558,Fruit and nuts - Stone fruit - Nectarines,26008.56,*,22139.31,*,502,Peel-Harvey
4205558,Fruit and nuts - Stone fruit - Nectarines,6566716.58,*,5589798.05,*,503,Perth
4205558,Fruit and nuts - Stone fruit - Nectarines,34067.34,**,28999.2,**,505,South Coast
4205558,Fruit and nuts - Stone fruit - Nectarines,4925741.91,,4192948.21,,506,South West
4205558,Fruit and nuts - Stone fruit - Nectarines,577.54,**,483.56,**,603,South
