Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"17,392",,625,,9991,New South Wales
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"17,364",,568,,9992,Victoria
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"29,695",0,805,0,9993,Queensland
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"8,776",,247,,9994,South Australia
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"46,050",,639,,9995,Western Australia
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"5,359",,211,,9996,Tasmania
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),427,,28,0,9997,Northern Territory
AGFERTTYPEATOOTH_F,Fertiliser - Fertiliser use - All other fertilisers - Weight applied (t),"17,392",,625,,9991,Australian Capital Territory
