Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4203958,Fruit and nuts - Stone fruit - Apricots,996.36,*,848.98,*,101,Capital Region
4203958,Fruit and nuts - Stone fruit - Apricots,6273.65,**,5345.65,**,103,Central West
4203958,Fruit and nuts - Stone fruit - Apricots,70088.79,**,59721.24,**,109,Murray
4203958,Fruit and nuts - Stone fruit - Apricots,4653.68,*,3965.3,*,110,New England and North West
4203958,Fruit and nuts - Stone fruit - Apricots,633.05,*,539.41,*,115,Sydney - Baulkham Hills and Hawkesbury
4203958,Fruit and nuts - Stone fruit - Apricots,4084.21,*,3480.07,*,123,Sydney - Outer South West
4203958,Fruit and nuts - Stone fruit - Apricots,1586.17,**,1538.5,**,203,Geelong
4203958,Fruit and nuts - Stone fruit - Apricots,494.13,**,479.28,**,205,Latrobe - Gippsland
4203958,Fruit and nuts - Stone fruit - Apricots,2057.74,**,1995.89,**,209,Melbourne - North East
4203958,Fruit and nuts - Stone fruit - Apricots,55955.78,**,54274.06,**,211,Melbourne - Outer East
4203958,Fruit and nuts - Stone fruit - Apricots,57982.24,**,56239.62,**,212,Melbourne - South East
4203958,Fruit and nuts - Stone fruit - Apricots,3086.6,**,2993.84,**,213,Melbourne - West
4203958,Fruit and nuts - Stone fruit - Apricots,452.51,**,438.91,**,214,Mornington Peninsula
4203958,Fruit and nuts - Stone fruit - Apricots,558746.25,^,541953.48,^,215,North West
4203958,Fruit and nuts - Stone fruit - Apricots,2571708.76,^,2494417.65,^,216,Shepparton
4203958,Fruit and nuts - Stone fruit - Apricots,97131.33,^,84504.28,^,307,Darling Downs - Maranoa
4203958,Fruit and nuts - Stone fruit - Apricots,7.12,**,5.96,**,401,Adelaide - Central and Hills
4203958,Fruit and nuts - Stone fruit - Apricots,664.22,^,555.88,^,403,Adelaide - South
4203958,Fruit and nuts - Stone fruit - Apricots,2648.21,**,2216.28,**,405,Barossa - Yorke - Mid North
4203958,Fruit and nuts - Stone fruit - Apricots,1548315.67,^,1295782.53,^,407,South Australia - South East
4203958,Fruit and nuts - Stone fruit - Apricots,49069.8,,40628.51,,501,Bunbury
4203958,Fruit and nuts - Stone fruit - Apricots,333619.58,**,276228.33,**,506,Perth - South East
4203958,Fruit and nuts - Stone fruit - Apricots,28813.23,^,23856.6,^,509,Western Australia - Wheat Belt
4203958,Fruit and nuts - Stone fruit - Apricots,1521792.13,,1251571.32,,601,Hobart
4203958,Fruit and nuts - Stone fruit - Apricots,79587.19,^,65455.09,^,603,South East
