Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMFCROPALTSC_F,Fertiliser - Nitrogen-based fertiliser - Land applied to - Sugar cane - Volume applied (L),"5,924",,7,,9991,New South Wales and Australian Capital Territory
LMFCROPALTSC_F,Fertiliser - Nitrogen-based fertiliser - Land applied to - Sugar cane - Volume applied (L),"9,484,827",,151,,9993,Queensland
