Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,State_Code,State
4201458,Fruit and nuts - Citrus fruit - Mandarins,10976860.11,,9057379.83,,1,New South Wales
4201458,Fruit and nuts - Citrus fruit - Mandarins,27592651.37,^,23190261.5,^,2,Victoria
4201458,Fruit and nuts - Citrus fruit - Mandarins,143396158.8,,124582666.2,,3,Queensland
4201458,Fruit and nuts - Citrus fruit - Mandarins,106519196.2,,90574826.58,,4,South Australia
4201458,Fruit and nuts - Citrus fruit - Mandarins,7966233.58,,6635603.37,,5,Western Australia
4201458,Fruit and nuts - Citrus fruit - Mandarins,841.31,,730.93,,7,Northern Territory
