Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,8,,101,Central Tablelands
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"1,155",,35,,102,Central West
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),144,,17,,103,Greater Sydney
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),151,,5,,105,Murray
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),700,,59,,106,North Coast
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),881,,11,,108,North West NSW
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,,0,109,Northern Tablelands
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),58,,,0,111,South East NSW
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"1,019",,8,,112,Western
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,,0,201,Corangamite
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,,0,202,East Gippsland
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,18,,203,Glenelg Hopkins
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"1,117",,53,,204,Goulburn Broken
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),440,,16,,205,Mallee
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"5,017",,87,,206,North Central
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),35,,8,,207,North East
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"1,296",,77,,208,Port Phillip and Western Port
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),439,,32,,209,West Gippsland
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"4,764",,92,,301,Burnett Mary
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),67,,3,,302,Cape York
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),925,,37,,303,Condamine
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),150,,7,,306,Fitzroy Basin
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"1,984",,22,,307,North Queensland Dry Tropics
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"1,033",0,15,,308,Northern Gulf
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),383,,13,,309,Queensland Murray Darling Basin
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"8,748",,118,,310,Reef Catchments
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),166,0,12,,311,South East Queensland
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"3,206",,124,,314,Terrain NRM
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,20,,401,Adelaide and Mount Lofty Ranges
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"1,279",,,0,403,Eyre Peninsula
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,,0,405,Northern and Yorke
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),337,,48,,407,South Australian Murray Darling Basin
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"1,290",,23,,408,South East
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,,0,501,Northern Agricultural
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),np,0,,0,503,Perth
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"2,476",,11,,505,South Coast
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),"2,053",,24,,506,South West
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),468,,17,,601,Cradle Coast
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),103,,11,,602,North
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),17,,9,,603,South
LMFINHIBATO_F,Fertiliser - Fertiliser containing nitrification inhibitor - Amount applied (t),157,,11,,701,Northern Territory
