Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
9100158,Livestock slaughtered and other disposals - Cattle and calves,215705934.6,,200386095.6,,101,Central Tablelands
9100158,Livestock slaughtered and other disposals - Cattle and calves,311293691.5,^,289196713,^,102,Central West
9100158,Livestock slaughtered and other disposals - Cattle and calves,13535004.27,,12574118.33,,103,Greater Sydney
9100158,Livestock slaughtered and other disposals - Cattle and calves,225546372.4,^,209537400.2,^,104,Hunter
9100158,Livestock slaughtered and other disposals - Cattle and calves,198896253.4,,184776655.1,,105,Murray
9100158,Livestock slaughtered and other disposals - Cattle and calves,168369352,,156418150.1,,106,North Coast
9100158,Livestock slaughtered and other disposals - Cattle and calves,402105829.5,,373557611.1,,108,North West NSW
9100158,Livestock slaughtered and other disposals - Cattle and calves,306946099,,285145011.1,,109,Northern Tablelands
9100158,Livestock slaughtered and other disposals - Cattle and calves,249344230.6,,231648660.3,,110,Riverina
9100158,Livestock slaughtered and other disposals - Cattle and calves,186795183.2,,173536971,,111,South East NSW
9100158,Livestock slaughtered and other disposals - Cattle and calves,85613332.57,^,79530138.35,^,112,Western
9100158,Livestock slaughtered and other disposals - Cattle and calves,209822060.9,,192194252.7,,201,Corangamite
9100158,Livestock slaughtered and other disposals - Cattle and calves,75789599.18,,69410132.63,,202,East Gippsland
9100158,Livestock slaughtered and other disposals - Cattle and calves,425487412.9,,389721790.2,,203,Glenelg Hopkins
9100158,Livestock slaughtered and other disposals - Cattle and calves,250061962.7,,229053811.1,,204,Goulburn Broken
9100158,Livestock slaughtered and other disposals - Cattle and calves,8497216.37,*,7781886.23,*,205,Mallee
9100158,Livestock slaughtered and other disposals - Cattle and calves,155371379.4,^,142324199.8,^,206,North Central
9100158,Livestock slaughtered and other disposals - Cattle and calves,183288666.5,,167871162.8,,207,North East
9100158,Livestock slaughtered and other disposals - Cattle and calves,138766589.8,,127107441.8,,208,Port Phillip and Western Port
9100158,Livestock slaughtered and other disposals - Cattle and calves,376487629.9,,344862007.3,,209,West Gippsland
9100158,Livestock slaughtered and other disposals - Cattle and calves,15801042.51,^,14470901.29,^,210,Wimmera
9100158,Livestock slaughtered and other disposals - Cattle and calves,412669101.3,,377696875.7,,301,Burnett Mary
9100158,Livestock slaughtered and other disposals - Cattle and calves,48090581.22,,44012805.83,,302,Cape York
9100158,Livestock slaughtered and other disposals - Cattle and calves,277342377.4,,253916127.8,,303,Condamine
9100158,Livestock slaughtered and other disposals - Cattle and calves,26719110.23,^,24454397.09,^,304,Cooperative Management Area
9100158,Livestock slaughtered and other disposals - Cattle and calves,671517668.3,,614614058,,305,Desert Channels
9100158,Livestock slaughtered and other disposals - Cattle and calves,1413557652,,1293821684,,306,Fitzroy Basin
9100158,Livestock slaughtered and other disposals - Cattle and calves,666449183.2,,609945640.4,,307,North Queensland Dry Tropics
9100158,Livestock slaughtered and other disposals - Cattle and calves,414436925.3,,379240784,,308,Northern Gulf
9100158,Livestock slaughtered and other disposals - Cattle and calves,616705773,,564452071.5,,309,Queensland Murray Darling Basin
9100158,Livestock slaughtered and other disposals - Cattle and calves,73158380.08,^,66951460.63,^,310,Reef Catchments
9100158,Livestock slaughtered and other disposals - Cattle and calves,189681819.6,^,173617926.9,^,311,South East Queensland
9100158,Livestock slaughtered and other disposals - Cattle and calves,260065524.7,,238008283.1,,312,South West Queensland
9100158,Livestock slaughtered and other disposals - Cattle and calves,581833993.3,,532463168.1,,313,Southern Gulf
9100158,Livestock slaughtered and other disposals - Cattle and calves,79011956.72,,72323566.25,,314,Terrain NRM
9100158,Livestock slaughtered and other disposals - Cattle and calves,38208757.75,,35057489.21,,401,Adelaide and Mount Lofty Ranges
9100158,Livestock slaughtered and other disposals - Cattle and calves,494718.08,,453629.53,,402,Alinytjara Wilurara
9100158,Livestock slaughtered and other disposals - Cattle and calves,8778315.71,^,8051825.55,^,403,Eyre Peninsula
9100158,Livestock slaughtered and other disposals - Cattle and calves,8740284.32,^,8016908.52,^,404,Kangaroo Island
9100158,Livestock slaughtered and other disposals - Cattle and calves,33163810.96,^,30423656.53,^,405,Northern and Yorke
9100158,Livestock slaughtered and other disposals - Cattle and calves,106653723.5,,97835466.97,,406,South Australian Arid Lands
9100158,Livestock slaughtered and other disposals - Cattle and calves,60922355.6,,55898572.72,,407,South Australian Murray Darling Basin
9100158,Livestock slaughtered and other disposals - Cattle and calves,352466321.2,,323350925.4,,408,South East
9100158,Livestock slaughtered and other disposals - Cattle and calves,40548903.19,,36888135.61,,501,Northern Agricultural
9100158,Livestock slaughtered and other disposals - Cattle and calves,40659778.41,^,36998810.78,^,502,Peel-Harvey
9100158,Livestock slaughtered and other disposals - Cattle and calves,2367481.54,,2155826.48,,503,Perth
9100158,Livestock slaughtered and other disposals - Cattle and calves,484154713.8,,440049113.8,,504,Rangelands
9100158,Livestock slaughtered and other disposals - Cattle and calves,112416427,^,102240235,^,505,South Coast
9100158,Livestock slaughtered and other disposals - Cattle and calves,112709375,^,102674688.8,^,506,South West
9100158,Livestock slaughtered and other disposals - Cattle and calves,142689574.2,,131044720.4,,601,Cradle Coast
9100158,Livestock slaughtered and other disposals - Cattle and calves,133674995,,122765818.3,,602,North
9100158,Livestock slaughtered and other disposals - Cattle and calves,18316417.11,,16821619.74,,603,South
9100158,Livestock slaughtered and other disposals - Cattle and calves,464557439.8,,421892358,,701,Northern Territory
9100158,Livestock slaughtered and other disposals - Cattle and calves,2802515.34,,2604226.71,,801,ACT
