Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
1508858,Broadacre crops - Cereal crops - Triticale for grain,786018.58,^,691664.49,^,101,Capital Region
1508858,Broadacre crops - Cereal crops - Triticale for grain,1985573.72,*,1747224.4,*,103,Central West
1508858,Broadacre crops - Cereal crops - Triticale for grain,5130.64,,4514.76,,104,Coffs Harbour - Grafton
1508858,Broadacre crops - Cereal crops - Triticale for grain,508115.31,,447120.88,,105,Far West and Orana
1508858,Broadacre crops - Cereal crops - Triticale for grain,4547197.94,*,4001349.89,*,109,Murray
1508858,Broadacre crops - Cereal crops - Triticale for grain,1581715.59,*,1391845.62,*,110,New England and North West
1508858,Broadacre crops - Cereal crops - Triticale for grain,2013980.78,**,1772221.46,**,113,Riverina
1508858,Broadacre crops - Cereal crops - Triticale for grain,832473.42,**,740928.81,**,201,Ballarat
1508858,Broadacre crops - Cereal crops - Triticale for grain,807274.4,**,718500.85,**,203,Geelong
1508858,Broadacre crops - Cereal crops - Triticale for grain,973598.36,*,866534.66,*,204,Hume
1508858,Broadacre crops - Cereal crops - Triticale for grain,26565.42,*,23644.1,*,205,Latrobe - Gippsland
1508858,Broadacre crops - Cereal crops - Triticale for grain,589388.82,*,524575.49,*,215,North West
1508858,Broadacre crops - Cereal crops - Triticale for grain,39535.21,,35187.64,,216,Shepparton
1508858,Broadacre crops - Cereal crops - Triticale for grain,237.72,,237.72,,312,Mackay - Isaac - Whitsunday
1508858,Broadacre crops - Cereal crops - Triticale for grain,121291.65,*,111864.91,*,405,Barossa - Yorke - Mid North
1508858,Broadacre crops - Cereal crops - Triticale for grain,30204.2,**,27856.74,**,406,South Australia - Outback
1508858,Broadacre crops - Cereal crops - Triticale for grain,3326354.26,*,3067831.08,*,407,South Australia - South East
1508858,Broadacre crops - Cereal crops - Triticale for grain,1891035.09,*,1751662.14,*,509,Western Australia - Wheat Belt
1508858,Broadacre crops - Cereal crops - Triticale for grain,316671.66,,293332.34,,511,Western Australia - Outback (South)
1508858,Broadacre crops - Cereal crops - Triticale for grain,2620.46,*,2620.46,*,602,Launceston and North East
1508858,Broadacre crops - Cereal crops - Triticale for grain,33052.89,**,33052.89,**,604,West and North West
