Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4800558,Fruit and nuts - Grapes - All other uses,4985101.46,*,4567515.85,*,105,Murray
4800558,Fruit and nuts - Grapes - All other uses,1124767.95,**,1030549.83,**,110,Riverina
4800558,Fruit and nuts - Grapes - All other uses,70520368.21,^,64613108.12,^,112,Western
4800558,Fruit and nuts - Grapes - All other uses,312636409.4,^,303534981.4,^,205,Mallee
4800558,Fruit and nuts - Grapes - All other uses,1658849.23,^,1610557.04,^,206,North Central
4800558,Fruit and nuts - Grapes - All other uses,80106.08,*,77774.05,*,210,Wimmera
4800558,Fruit and nuts - Grapes - All other uses,6248587.89,,5604705.18,,301,Burnett Mary
4800558,Fruit and nuts - Grapes - All other uses,17237961.47,,15461684.1,,306,Fitzroy Basin
4800558,Fruit and nuts - Grapes - All other uses,511851.29,,459107.82,,307,North Queensland Dry Tropics
4800558,Fruit and nuts - Grapes - All other uses,2045711.99,,1834912.59,,308,Northern Gulf
4800558,Fruit and nuts - Grapes - All other uses,10788829.4,,9677099.71,,309,Queensland Murray Darling Basin
4800558,Fruit and nuts - Grapes - All other uses,512360.08,**,459564.18,**,312,South West Queensland
4800558,Fruit and nuts - Grapes - All other uses,5727731.93,**,5282122.54,**,407,South Australian Murray Darling Basin
4800558,Fruit and nuts - Grapes - All other uses,2770475.76,,2509315.27,,501,Northern Agricultural
4800558,Fruit and nuts - Grapes - All other uses,5822344.94,,5273498.24,,502,Peel-Harvey
4800558,Fruit and nuts - Grapes - All other uses,5211921.22,*,4720616.47,*,503,Perth
4800558,Fruit and nuts - Grapes - All other uses,3976613.6,*,3601755.83,*,504,Rangelands
4800558,Fruit and nuts - Grapes - All other uses,1790576.54,^,1621786.81,^,506,South West
4800558,Fruit and nuts - Grapes - All other uses,1179533.76,,1065029.95,,701,Northern Territory
