Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"419,705",0,,0,9991,New South Wales
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"269,448",,,0,9992,Victoria
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"15,752",,140,,9993,Queensland
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"133,320",,520,0,9994,South Australia
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"571,659",0,879,0,9995,Western Australia
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"1,756",,46,,9996,Tasmania
LMCRSTMHOBAHA_F,Crop stubble and/or trash management - Hot burn - Total area (ha),"419,705",0,,0,9991,Australian Capital Territory
