Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,605337.79,*,560219.44,*,103,Central West
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,20107.25,*,18608.58,*,106,Hunter Valley exc Newcastle
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,481569.07,**,445675.72,**,108,Mid North Coast
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,216659.31,*,200510.79,*,110,New England and North West
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,35920154.87,,33242876.27,,113,Riverina
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,4026.87,**,3726.73,**,114,Southern Highlands and Shoalhaven
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,364004.83,*,342182.02,*,202,Bendigo
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,5065994.84,^,4762278.46,^,204,Hume
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,26316.56,*,24738.83,*,205,Latrobe - Gippsland
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,7805.58,**,7337.62,**,213,Melbourne - West
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,6635698.21,*,6237875.02,*,215,North West
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,3022217.77,*,2841029.85,*,216,Shepparton
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,195901.26,*,185655.8,*,310,Ipswich
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,3561973.04,**,3375684.97,**,319,Wide Bay
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,148273.11,**,139444.15,**,402,Adelaide - North
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,84099.35,,79091.64,,405,Barossa - Yorke - Mid North
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,380288.28,**,357643.94,**,407,South Australia - South East
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,2083591.22,*,1959943.51,*,501,Bunbury
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,4632.36,**,4357.46,**,506,Perth - South East
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,131766.75,**,123947.25,**,509,Western Australia - Wheat Belt
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,555805.65,*,508685.34,*,601,Hobart
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,146011.11,**,133632.53,**,602,Launceston and North East
4209758,Fruit and nuts - Nuts - All other nuts n.e.c.,5914011.87,,5412631.44,,603,South East
