Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4209058,Fruit and nuts - Nuts - Macadamias,1030146.43,**,1010876.73,**,104,Coffs Harbour - Grafton
4209058,Fruit and nuts - Nuts - Macadamias,87423.7,**,85788.37,**,106,Hunter Valley exc Newcastle
4209058,Fruit and nuts - Nuts - Macadamias,4892412.77,^,4800896.36,^,108,Mid North Coast
4209058,Fruit and nuts - Nuts - Macadamias,87366327.11,^,85732071.46,^,112,Richmond - Tweed
4209058,Fruit and nuts - Nuts - Macadamias,915186.82,*,897914.39,*,307,Darling Downs - Maranoa
4209058,Fruit and nuts - Nuts - Macadamias,9876125.7,,9689732.4,,308,Central Queensland
4209058,Fruit and nuts - Nuts - Macadamias,1126044.39,**,1104792.42,**,312,Mackay - Isaac - Whitsunday
4209058,Fruit and nuts - Nuts - Macadamias,5995219.9,^,5882071.39,^,313,Moreton Bay - North
4209058,Fruit and nuts - Nuts - Macadamias,18831683.59,^,18476270.97,^,316,Sunshine Coast
4209058,Fruit and nuts - Nuts - Macadamias,116305786.2,,114110733.1,,319,Wide Bay
