Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,NRMR_Code,NRMR name
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,388478.17,*,365182.22,*,103,Greater Sydney
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,4208092.22,**,3955744.78,**,106,North Coast
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,39415.77,*,37052.12,*,110,Riverina
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,507992.56,*,443025.67,*,204,Goulburn Broken
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,378316.25,**,329933.59,**,208,Port Phillip and Western Port
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,16006479.95,^,15616554.62,^,301,Burnett Mary
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,47036.12,*,45890.3,*,302,Cape York
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,2031256.84,*,1981774.47,*,306,Fitzroy Basin
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,6573570.48,**,6413435.23,**,307,North Queensland Dry Tropics
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,12758570.13,**,12447765.4,**,308,Northern Gulf
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,700795.78,*,683724.06,*,309,Queensland Murray Darling Basin
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,890550.5,^,868856.27,^,310,Reef Catchments
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,7314912.48,^,7136717.79,^,311,South East Queensland
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,2296067.79,**,2240134.5,**,314,Terrain NRM
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,186832.16,^,180434.37,^,401,Adelaide and Mount Lofty Ranges
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,655400.23,**,632957.02,**,407,South Australian Murray Darling Basin
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,147564.6,,136368.12,,501,Northern Agricultural
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,175397.95,**,162089.62,**,503,Perth
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,166158.38,*,153551.1,*,506,South West
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,91911.11,**,80156.65,**,602,North
4207858,Fruit and nuts - Orchard fruit - All other orchard fruit n.e.c.,1413405.13,*,1369443.38,*,701,Northern Territory
