Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRM_Code,NRM name
3308558,Hay - Other pasture cut for hay,77670905.54,,77670905.54,,Hay,Other pasture cut for hay,1,New South Wales
3308558,Hay - Other pasture cut for hay,286305657.7,,286305657.7,,Hay,Other pasture cut for hay,2,Victoria
3308558,Hay - Other pasture cut for hay,29240696.54,^,29240696.54,^,Hay,Other pasture cut for hay,3,Queensland
3308558,Hay - Other pasture cut for hay,49781341.76,^,49781341.76,^,Hay,Other pasture cut for hay,4,South Australia
3308558,Hay - Other pasture cut for hay,38947086.14,^,38947086.14,^,Hay,Other pasture cut for hay,5,Western Australia
3308558,Hay - Other pasture cut for hay,46576116.4,,46576116.4,,Hay,Other pasture cut for hay,6,Tasmania
3308558,Hay - Other pasture cut for hay,10140976.71,,10140976.71,,Hay,Other pasture cut for hay,7,Northern Territory
3308558,Hay - Other pasture cut for hay,27050,,27050,,Hay,Other pasture cut for hay,8,Australian Capital Territory
