Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,SA4,SA4 name
4200758,Fruit and nuts - Citrus fruit - Oranges,33002.91,**,26497.57,**,101,Capital Region
4200758,Fruit and nuts - Citrus fruit - Oranges,958717.14,^,769740.24,^,102,Central Coast
4200758,Fruit and nuts - Citrus fruit - Oranges,6531756.09,,5244253.28,,103,Central West
4200758,Fruit and nuts - Citrus fruit - Oranges,1797574.61,**,1443246.87,**,105,Far West and Orana
4200758,Fruit and nuts - Citrus fruit - Oranges,66.65,**,53.51,**,106,Hunter Valley excluding Newcastle
4200758,Fruit and nuts - Citrus fruit - Oranges,155.97,**,125.22,**,108,Mid North Coast
4200758,Fruit and nuts - Citrus fruit - Oranges,47488197.48,*,38127592.6,*,109,Murray
4200758,Fruit and nuts - Citrus fruit - Oranges,4373527.02,,3511442.11,,110,New England and North West
4200758,Fruit and nuts - Citrus fruit - Oranges,2857.29,**,2294.08,**,112,Richmond - Tweed
4200758,Fruit and nuts - Citrus fruit - Oranges,143902060.1,,115536899.9,,113,Riverina
4200758,Fruit and nuts - Citrus fruit - Oranges,57195.09,*,45921.12,*,115,Sydney - Baulkham Hills and Hawkesbury
4200758,Fruit and nuts - Citrus fruit - Oranges,306.61,*,246.17,*,123,Sydney - Outer South West
4200758,Fruit and nuts - Citrus fruit - Oranges,635262.04,*,510042.78,*,124,Sydney - Outer West and Blue Mountains
4200758,Fruit and nuts - Citrus fruit - Oranges,370.74,**,298.7,**,204,Hume
4200758,Fruit and nuts - Citrus fruit - Oranges,581,**,468.1,**,205,Latrobe - Gippsland
4200758,Fruit and nuts - Citrus fruit - Oranges,1509.91,**,1216.5,**,211,Melbourne - Outer East
4200758,Fruit and nuts - Citrus fruit - Oranges,39705412.64,,31989784.07,,215,North West
4200758,Fruit and nuts - Citrus fruit - Oranges,2819678.54,**,2271753.44,**,216,Shepparton
4200758,Fruit and nuts - Citrus fruit - Oranges,1225.07,*,998.47,*,307,Darling Downs - Maranoa
4200758,Fruit and nuts - Citrus fruit - Oranges,2066.38,*,1684.16,*,312,Mackay - Isaac - Whitsunday
4200758,Fruit and nuts - Citrus fruit - Oranges,355196.65,**,289496.18,**,315,Queensland - Outback
4200758,Fruit and nuts - Citrus fruit - Oranges,4387305.87,^,3575788.97,^,319,Wide Bay
4200758,Fruit and nuts - Citrus fruit - Oranges,163139113.5,,134606467.9,,407,South Australia - South East
4200758,Fruit and nuts - Citrus fruit - Oranges,502406.87,*,415403.13,*,501,Bunbury
4200758,Fruit and nuts - Citrus fruit - Oranges,81567.57,**,67442.19,**,504,Perth - North East
4200758,Fruit and nuts - Citrus fruit - Oranges,19166,*,15846.95,*,506,Perth - South East
4200758,Fruit and nuts - Citrus fruit - Oranges,15094277.16,,12480342.65,,509,Western Australia - Wheat Belt
4200758,Fruit and nuts - Citrus fruit - Oranges,7430.51,^,6143.74,^,511,Western Australia - Outback (South)
