Commodity code,Commodity description,Gross value ($),Gross value - Relative Standard Errors,Local value ($),Local value - Relative Standard Errors,Commodity,Commodity subcategory,NRM_Code,NRM name
4202258,Fruit and nuts - Pome fruit - Apples,41573272.92,,36980076.35,,Fruit and nuts,Apples,1,New South Wales
4202258,Fruit and nuts - Pome fruit - Apples,202265858.2,,173924671.9,,Fruit and nuts,Apples,2,Victoria
4202258,Fruit and nuts - Pome fruit - Apples,77397100.87,,64949883.99,,Fruit and nuts,Apples,3,Queensland
4202258,Fruit and nuts - Pome fruit - Apples,70295561.47,,60085628.29,,Fruit and nuts,Apples,4,South Australia
4202258,Fruit and nuts - Pome fruit - Apples,74876839.24,,62636120.06,,Fruit and nuts,Apples,5,Western Australia
4202258,Fruit and nuts - Pome fruit - Apples,45331430.95,^,37002992.68,^,Fruit and nuts,Apples,6,Tasmania
