Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,NRMR_Code,NRMR name
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,22,,101,Central Tablelands
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"70,035",,34,,102,Central West
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"14,078",,40,,105,Murray
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,32,,106,North Coast
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"24,834",,29,,108,North West NSW
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,,0,109,Northern Tablelands
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,,0,111,South East NSW
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"5,490",,70,,112,Western
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"2,394",,10,,201,Corangamite
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,,0,202,East Gippsland
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"2,299",,9,,203,Glenelg Hopkins
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"4,600",,65,,204,Goulburn Broken
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"13,396",,57,,205,Mallee
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"18,066",,25,,206,North Central
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,,0,207,North East
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"2,001",,,0,208,Port Phillip and Western Port
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,8,,209,West Gippsland
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"15,226",,30,,210,Wimmera
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,19,,301,Burnett Mary
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"2,765",,10,,303,Condamine
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"2,785",,19,,306,Fitzroy Basin
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"1,459",0,,0,307,North Queensland Dry Tropics
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,,0,308,Northern Gulf
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,6,,309,Queensland Murray Darling Basin
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),486,,9,,310,Reef Catchments
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"1,297",0,11,,311,South East Queensland
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"4,349",,82,,401,Adelaide and Mount Lofty Ranges
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"53,093",,35,,403,Eyre Peninsula
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,,0,404,Kangaroo Island
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"68,540",,129,,405,Northern and Yorke
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"72,145",,294,,407,South Australian Murray Darling Basin
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"17,713",,64,,408,South East
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"740,077",,328,,501,Northern Agricultural
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"46,217",,37,,502,Peel-Harvey
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,,0,503,Perth
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,,0,504,Rangelands
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"749,225",0,266,,505,South Coast
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),"253,291",,256,,506,South West
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),503,,12,,601,Cradle Coast
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,10,,602,North
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),np,0,5,,603,South
AGFERTTYPEAHAUAN_F,Fertiliser - Fertiliser use - Urea ammonium nitrate - Area applied to (ha),162,,5,,701,Northern Territory
