Data item code,Data item description,Estimate,Estimate - Relative Standard Errors,Number of agricultural businesses,Number of agricultural businesses - Relative Standard Errors,State_Code,State
LMCULTNUMAHA1_F,Crop and pasture management - Pasture and crop land cultivated - One cultivation - Total area (ha),"951,412",0,,0,9991,New South Wales and Australian Capital Territory
LMCULTNUMAHA1_F,Crop and pasture management - Pasture and crop land cultivated - One cultivation - Total area (ha),"342,891",,,0,9992,Victoria
LMCULTNUMAHA1_F,Crop and pasture management - Pasture and crop land cultivated - One cultivation - Total area (ha),"377,014",0,,0,9993,Queensland
LMCULTNUMAHA1_F,Crop and pasture management - Pasture and crop land cultivated - One cultivation - Total area (ha),"477,981",0,,0,9994,South Australia
LMCULTNUMAHA1_F,Crop and pasture management - Pasture and crop land cultivated - One cultivation - Total area (ha),"891,634",,,0,9995,Western Australia
LMCULTNUMAHA1_F,Crop and pasture management - Pasture and crop land cultivated - One cultivation - Total area (ha),"15,987",,376,0,9996,Tasmania
LMCULTNUMAHA1_F,Crop and pasture management - Pasture and crop land cultivated - One cultivation - Total area (ha),"1,906",,18,,9997,Northern Territory
